n,title,author,rating,num_ratings,num_reviews,descrip,isbn,isbn13,binding,edition,pages,published_on,genres 
7354,"
      The Shipping News
",Annie Proulx,"
  3.85
","

  123,843
  ratings
","

    4,666
    reviews
","When Quoyle's two-timing wife meets her just deserts, he retreats with his two daughters to his ancestral home on the starkly beautiful Newfoundland coast, where a rich cast of local characters and family members all play a part in Quoyle's struggle to reclaim his life. As Quoyle confronts his private demons--and the unpredictable forces of nature and society--he begins to see the possibility of love without pain or misery. A vigorous, darkly comic, and at times magical portrait of the contemporary North American family, The Shipping News shows why Annie Proulx is recognized as one of the most gifted and original writers in America today.",0743225422,9780743225427),Paperback,,337 pages,"
            Published
        2002
         by Scribner Book Company

            
              (first published 1993)
            
","['Fiction', 'Contemporary', 'Literature']"
13895,"
      The Fires of Heaven
",Robert Jordan,"
  4.15
","

  124,030
  ratings
","

    2,412
    reviews
","The fifth book in Robert Jordan's internationally bestselling epic fantasy series, THE WHEEL OF TIME, now reissued with a stunning new cover design. The bonds and wards that hold the Great Lord of the Dark are slowly failing, but still his fragile prison holds. The Forsaken, immortal servants of the shadow, weave their snares and tighten their grip upon the realms of men, sure in the knowledge that their master will soon break free...Rand al' Thor, the Dragon Reborn, knows that he must strike at the Enemy, but his forces are divided by treachery and by ambition. Even the Aes Sedai, ancient guardians of the Light, are riven by civil war. Betrayed by his allies, pursued by his enemies and beset by the madness that comes to the male wielders of the One Power, Rand rides out to meet the foe.",1857232097,9781857232097),Paperback,,912 pages,"
            Published
        July 4th 1994
         by Orbit

            
              (first published 1993)
            
","['Fantasy', 'Fiction', 'Fantasy', 'Epic Fantasy', 'Science Fiction Fantasy']"
10588,"
      Nightmares and Dreamscapes
",Stephen King,"
  3.93
","

  68,535
  ratings
","

    1,184
    reviews
","From the Flap:A solitary finger pokes out of a drain. Novelty teeth turn predatory. Flies settle and die on an old pair of sneakers in New York, and the Nevada desert swallows a Cadillac. Meanwhile the legend of Castle Rock returns . . . and grows on you. What does it all mean? What else could it mean? First there was Night Shift (1978), then Skeleton Crew (1985), and now Stephen King is back with a third collection of stories--a vast, many-chambered cave of a volume, with passages leading every which way to hell . . . and a few to glory.The long reach of Stephen King's imagination and the no-holds-barred force of his storytelling have never been so richly demonstrated. There's something here for readers of every stripe and predilection--classic tales of the macabre and the monstrous, cutting-edge explorations of the borderlands between good and evil, brilliant pastiches of Chandler and Conan Doyle, even a teleplay and a non-fiction bonus, a heartfelt piece of Little League baseball that first appeared in The New Yorker.In story after story, several published here for the first time, he will take you to places you've never been before, places that are both dark and vividly illuminated. Fair warning: You will lose a good deal of sleep. But Stephen King, writing to beat the devil, will do your dreaming for you.Can you believe? Then come . . .",0450610098,9780450610097),Paperback,New English Library,864 pages,"
            Published
        1994
         by Hodder and Stoughton

            
              (first published 1993)
            
","['Horror', 'Short Stories', 'Fiction']"
5359,"
      The Client
",John Grisham,"
  4.00
","

  364,040
  ratings
","

    2,266
    reviews
","In a weedy lot on the outskirts of Memphis, two boys watch a shiny Lincoln pull up to the curb...Eleven-year-old Mark Sway and his younger brother were sharing a forbidden cigarette when a chance encounter with a suicidal lawyer left Mark knowing a bloody and explosive secret: the whereabouts of the most sought-after dead body in America. Now Mark is caught between a legal system gone mad and a mob killer desperate to cover up his crime. And his only ally is a woman named Reggie Love, who has been a lawyer for all of four years. Prosecutors are willing to break all the rules to make Mark talk. The mob will stop at nothing to keep him quiet. And Reggie will do anything to protect her client --even take a last, desperate gamble that could win Mark his freedom... or cost them both their lives.",0385339089,9780385339087),Paperback,,483 pages,"
            Published
        March 16th 2010
         by Delta

            
              (first published March 1st 1993)
            
","['Fiction', 'Mystery', 'Thriller', 'Mystery', 'Crime', 'Suspense']"
10987,"
      Voyager
",Diana Gabaldon,"
  4.39
","

  231,244
  ratings
","

    10,176
    reviews
","From the author of the breathtaking bestsellers Outlander and Dragonfly in Amber, the extraordinary saga continues.Their passionate encounter happened long ago by whatever measurement Claire Randall took. Two decades before, she had traveled back in time and into the arms of a gallant eighteenth-century Scot named Jamie Fraser. Then she returned to her own century to bear his child, believing him dead in the tragic battle of Culloden. Yet his memory has never lessened its hold on her... and her body still cries out for him in her dreams.Then Claire discovers that Jamie survived. Torn between returning to him and staying with their daughter in her own era, Claire must choose her destiny. And as time and space come full circle, she must find the courage to face the passion and pain awaiting her...the deadly intrigues raging in a divided Scotland... and the daring voyage into the dark unknown that can reunite or forever doom her timeless love.",0385335997,9780385335997),Paperback,,870 pages,"
            Published
        August 7th 2001
         by Delta

            
              (first published December 1st 1993)
            
","['Historical', 'Historical Fiction', 'Romance', 'Fantasy', 'Fiction', 'Science Fiction', 'Time Travel', 'Historical']"
52397,"
      Parable of the Sower
",Octavia E. Butler,"
  4.16
","

  44,852
  ratings
","

    4,424
    reviews
","In 2025, with the world descending into madness and anarchy, one woman begins a fateful journey toward a better future.Lauren Olamina and her family live in one of the only safe neighborhoods remaining on the outskirts of Los Angeles. Behind the walls of their defended enclave, Lauren’s father, a preacher, and a handful of other citizens try to salvage what remains of a culture that has been destroyed by drugs, disease, war, and chronic water shortages. While her father tries to lead people on the righteous path, Lauren struggles with hyperempathy, a condition that makes her extraordinarily sensitive to the pain of others.When fire destroys their compound, Lauren’s family is killed and she is forced out into a world that is fraught with danger. With a handful of other refugees, Lauren must make her way north to safety, along the way conceiving a revolutionary idea that may mean salvation for all mankind.",0446675504,9780446675505),Paperback,,345 pages,"
            Published
        January 1st 2000
         by Grand Central Publishing

            
              (first published October 1993)
            
","['Science Fiction', 'Fiction', 'Science Fiction', 'Dystopia', 'Fantasy', 'Apocalyptic', 'Post Apocalyptic']"
23955,"
      Trainspotting
",Irvine Welsh,"
  4.08
","

  136,122
  ratings
","

    2,439
    reviews
","Ils sont quatre amis inséparables qui ont en commun une enfance, une ville, des voisins, le chômage. Et surtout une dévotion appliquée pour une seule et unique héroïne en forme de seringue. On entend ces quatre-là, on les écoute : chacun raconte son Edimbourg, entre deux pintes de bière, après un fix, avant une tasse de thé, ou pendant une baston à coup d'aiguilles à tricoter taillées en pointe. On voit les corps mangés par le virus, la drogue, les hallucinations, et puis quelque chose se détache : on est d'Edimbourg, mais comme on est de Fresnes ou de la Santé. Il faut s'échapper. Livre culte des années 1990, Trainspotting a été porté à l'écran par Dany Boyle.",2020336464,9782020336468),Mass Market Paperback,,344 pages,"
            Published
        March 6th 1998
         by Seuil

            
              (first published 1993)
            
","['Fiction', 'Contemporary', 'Classics', 'Novels']"
50365,"
      A Suitable Boy
",Vikram Seth,"
  4.11
","

  39,374
  ratings
","

    2,024
    reviews
","Vikram Seth's novel is, at its core, a love story: Lata and her mother, Mrs. Rupa Mehra, are both trying to find—through love or through exacting maternal appraisal—a suitable boy for Lata to marry. Set in the early 1950s, in an India newly independent and struggling through a time of crisis, A Suitable Boy takes us into the richly imagined world of four large extended families and spins a compulsively readable tale of their lives and loves. A sweeping panoramic portrait of a complex, multiethnic society in flux, A Suitable Boy remains the story of ordinary people caught up in a web of love and ambition, humor and sadness, prejudice and reconciliation, the most delicate social etiquette and the most appalling violence.",0060786523,9780060786526),Paperback,,1474 pages,"
            Published
        October 4th 2005
         by Harper Perennial Modern Classics

            
              (first published May 1st 1993)
            
","['Fiction', 'Cultural', 'India', 'Historical', 'Historical Fiction', 'Asian Literature', 'Indian Literature']"
25106,"
      Fables & Reflections
",Neil Gaiman,"
  4.45
","

  45,178
  ratings
","

    1,165
    reviews
","Fables & Reflections (1993) is the sixth collection of issues in the DC Comics series, The Sandman. It was written by Neil Gaiman and illustrated by Bryan Talbot, Stan Woch, P. Craig Russell, Shawn McManus, John Watkiss, Jill Thompson, Duncan Eagleson, Kent Williams, Mark Buckingham, Vince Locke and Dick Giordano, coloured by Danny Vozzo and Lovern Kindzierski/Digital Chameleon, and lettered by Todd Klein. The introduction is written by Gene Wolfe.The issues in the collection first appeared in 1991, 1992 and 1993. The collection first appeared in paperback and hardback in 1993.The book contains four tales under the banner of ""Distant Mirrors"", containing Issue #29 ""Thermidor"", #30 ""August"", #31 ""Three Septembers and a January"" and #50 ""Ramadan"". Three of the issues making up the ""Distant Mirrors"" group were published between the ""Season of Mists"" and ""A Game of You"" story arcs. The last, ""Ramadan"", was written contemporaneously, but because of art delays DC published it as Issue #50, after the ""Brief Lives"" arc.Three other issues appearing in Fables & Reflections, published as the Convergence story ""arc"", are also single-issue short stories. ""Convergence"" appeared between the ""A Game of You"" and ""Brief Lives"" story arcs. It contains Issues #38 ""The Hunt"", #39 ""Soft Places"" and #40 ""The Parliament of Rooks"".The collection also includes the Sandman Special ""The Song of Orpheus"", retelling the Greek myth of Orpheus, and a brief piece from a Vertigo promotional comic.",1563891069,9781563891069),Hardcover,,263 pages,"
            Published
        March 10th 1999
         by DC Comics

            
              (first published 1990)
            
","['Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Fantasy', 'Fiction', 'Graphic Novels Comics']"
216422,"
      The Last Command
",Timothy Zahn,"
  4.22
","

  41,627
  ratings
","

    1,043
    reviews
","The embattled Republic reels from the attacks of Grand Admiral Thrawn, who has marshaled the remnants of the Imperial forces and driven the Rebels back with an abominable technology recovered from the Emperor's secret fortress: clone soldiers. As Thrawn mounts his final siege, Han and Chewbacca struggle to form a coalition of smugglers for a last-ditch attack against the empire, while Leia holds the Alliance together and prepares for the birth of her Jedi twins. Overwhelmed by the ships and clones at Thrawn's command, the Republic has one last hope--sending a small force, led by Luke Skywalker, into the very stronghold that houses Thrawn's terrible cloning machines. There a final danger awaits, as the Dark Jedi C'baoth directs the battle against the Rebels and builds his strength to finish what he had already started: the destruction of Luke Skywalker.Features a bonus section following the novel that includes a primer on the Star Wars expanded universe, and over half a dozen excerpts from some of the most popular Star Wars books of the last thirty years!",0553564927,9780553564921),Mass Market Paperback,,467 pages,"
            Published
        February 1994
         by Del Rey

            
              (first published 1993)
            
","['Media Tie In', 'Star Wars', 'Science Fiction', 'Fiction', 'Fantasy']"
17650,"
      The Robber Bride
",Margaret Atwood,"
  3.83
","

  36,832
  ratings
","

    2,010
    reviews
","Margaret Atwood's The Robber Bride is inspired by ""The Robber Bridegroom,"" a wonderfully grisly tale from the Brothers Grimm in which an evil groom lures three maidens into his lair and devours them, one by one. But in her version, Atwood brilliantly recasts the monster as Zenia, a villainess of demonic proportions, and sets her loose in the lives of three friends, Tony, Charis, and Roz. All three ""have lost men, spirit, money, and time to their old college acquaintance, Zenia. At various times, and in various emotional disguises, Zenia has insinuated her way into their lives and practically demolished them. To Tony, who almost lost her husband and jeopardized her academic career, Zenia is 'a lurking enemy commando.' To Roz, who did lose her husband and almost her magazine, Zenia is 'a cold and treacherous bitch.' To Charis, who lost a boyfriend, quarts of vegetable juice and some pet chickens, Zenia is a kind of zombie, maybe 'soulless'"" (Lorrie Moore, New York Times Book Review). In love and war, illusion and deceit, Zenia's subterranean malevolence takes us deep into her enemies' pasts.",0385491034,9780385491037),Paperback,,528 pages,"
            Published
        January 20th 1998
         by Anchor

            
              (first published 1993)
            
","['Fiction', 'Cultural', 'Canada', 'Contemporary', 'Literary Fiction']"
5197,"
      A Lesson Before Dying
",Ernest J. Gaines,"
  3.95
","

  47,909
  ratings
","

    3,003
    reviews
","A Lesson Before Dying is set in a small Cajun community in the late 1940s. Jefferson, a young black man, is an unwitting party to a liquor store shoot out in which three men are killed; the only survivor, he is convicted of murder and sentenced to death. Grant Wiggins, who left his hometown for the university, has returned to the plantation school to teach. As he struggles with his decision whether to stay or escape to another state, his aunt and Jefferson's godmother persuade him to visit Jefferson in his cell and impart his learning and his pride to Jefferson before his death. In the end, the two men forge a bond as they both come to understand the simple heroism of resisting and defying the expected. Ernest J. Gaines brings to this novel the same rich sense of place, the same deep understanding of the human psyche, and the same compassion for a people and their struggle that have informed his previous, highly praised works of fiction.",0375702709,9780375702709),Paperback,,256 pages,"
            Published
        September 28th 1997
         by Vintage

            
              (first published December 1st 1993)
            
","['Fiction', 'Classics', 'Historical', 'Historical Fiction', 'Cultural', 'African American']"
6259,"
      Birdsong
",Sebastian Faulks,"
  4.09
","

  63,625
  ratings
","

    2,947
    reviews
","Published to international critical and popular acclaim, this intensely romantic yet stunningly realistic novel spans three generations and the unimaginable gulf between the First World War and the present. As the young Englishman Stephen Wraysford passes through a tempestuous love affair with Isabelle Azaire in France and enters the dark, surreal world beneath the trenches of No Man's Land, Sebastian Faulks creates a world of fiction that is as tragic as A Farewell to Arms and as sensuous as The English Patient. Crafted from the ruins of war and the indestructibility of love, Birdsong is a novel that will be read and marveled at for years to come.",0679776818,9780679776819),Paperback,,483 pages,"
            Published
        June 2nd 1997
         by Vintage International

            
              (first published September 27th 1993)
            
","['Historical', 'Historical Fiction', 'Fiction', 'War', 'Classics', 'Historical', 'Romance']"
72003,"
      Angels in America
",Tony Kushner,"
  4.32
","

  14,103
  ratings
","

    582
    reviews
","In two full-length plays--Millennium Approaches and Perestroika--Kushner tells the story of a handful of people trying to make sense of the world. Prior is a man living with AIDS whose lover Louis has left him and become involved with Joe, an ex-Mormon and political conservative whose wife, Harper, is slowly having a nervous breakdown. These stories are contrasted with that of Roy Cohn (a fictional re-creation of the infamous American conservative ideologue who died of AIDS in 1986) and his attempts to remain in the closet while trying to find some sort of personal salvation in his beliefs.",1559362316,9781559362313),Paperback,Complete Edition; Movie Tie-In Edition,304 pages,"
            Published
        November 1st 2003
         by Theatre Communications Group

            
              (first published May 1st 1993)
            
","['Plays', 'Drama', 'LGBT', 'Fiction', 'Plays', 'Theatre']"
25102,"
      A Game of You
",Neil Gaiman,"
  4.43
","

  48,136
  ratings
","

    1,341
    reviews
","Take an apartment house, mix in a drag queen, a lesbian couple, some talking animals, a talking severed head, a confused heroine, and the deadly Cuckoo. Stir vigorously with a hurricane and Morpheus himself and you get this fifth installment of the Sandman series. This story stars Barbie, who first makes an appearance in The Doll's House, who here finds herself a princess in a vivid dreamworld. collecting The Sandman #32–37",1563890933,9781563890932),Hardcover,,192 pages,"
            Published
        March 10th 1999
         by Vertigo

            
              (first published 1993)
            
","['Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Fantasy', 'Fiction', 'Horror', 'Graphic Novels Comics']"
30512,"
      Paddy Clarke Ha Ha Ha
",Roddy Doyle,"
  3.76
","

  18,842
  ratings
","

    792
    reviews
",,2264022442,9782264022448),Mass Market Paperback,,307 pages,"
            Published
        June 4th 1998
         by Editions 10/18

            
              (first published 1993)
            
","['Fiction', 'Cultural', 'Ireland', 'European Literature', 'Irish Literature']"
16791,"
      Death: The High Cost of Living
",Neil Gaiman,"
  4.18
","

  39,222
  ratings
","

    528
    reviews
","From the pages of Neil Gaiman's SANDMAN comes the young, pale, perky, and genuinely likable Death. One day in every century, Death walks the Earth to better understand those to whom she will be the final visitor. Today is that day. As a young mortal girl named Didi, Death befriends a teenager and helps a 250-year old homeless woman find her missing heart. What follows is a sincere musing on love, life and (of course) death.",1852864982,9781852864989),Paperback,,104 pages,"
            Published
        June 9th 1994
         by Titan Books

            
              (first published May 1993)
            
","['Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Fantasy', 'Fiction']"
631329,"
      Guilty Pleasures
",Laurell K. Hamilton,"
  4.02
","

  126,625
  ratings
","

    5,355
    reviews
","Anita Blake is small, dark, and dangerous. Her turf is the city of St. Louis. Her job: re-animating the dead and killing the undead who take things too far. But when the city’s most powerful vampire asks her to solve a series of vicious slayings, Anita must confront her greatest fear—her undeniable attraction to master vampire Jean-Claude, one of the creatures she is sworn to destroy...",051513449X,9780515134490),Mass Market Paperback,,265 pages,"
            Published
        October 2002
         by Jove Books

            
              (first published October 1993)
            
","['Fantasy', 'Urban Fantasy', 'Paranormal', 'Vampires', 'Fantasy', 'Fantasy', 'Paranormal', 'Romance', 'Horror']"
68783,"
      Girl, Interrupted
",Susanna Kaysen,"
  3.90
","

  168,382
  ratings
","

    4,244
    reviews
","In 1967, after a session with a psychiatrist she'd never seen before, eighteen-year-old Susanna Kaysen was put in a taxi and sent to McLean Hospital. She spent most of the next two years on the ward for teenage girls in a psychiatric hospital as renowned for its famous clientele--Sylvia Plath, Robert Lowell, James Taylor, and Ray Charles--as for its progressive methods of treating those who could afford its sanctuary. Kaysen's memoir encompasses horror and razor-edged perception while providing vivid portraits of her fellow patients and their keepers. It is a brilliant evocation of a ""parallel universe"" set within the kaleidoscopically shifting landscape of the late sixties. Girl, Interrupted is a clear-sighted, unflinching documnet that gives lasting and specific dimension to our definitions of sane and insane, mental illness and recovery.",0679746048,9780679746041),Paperback,,169 pages,"
            Published
        April 19th 1994
         by Vintage

            
              (first published 1993)
            
","['Nonfiction', 'Autobiography', 'Memoir', 'Psychology', 'Health', 'Mental Health']"
51740,"
      Staying Fat for Sarah Byrnes
",Chris Crutcher,"
  3.95
","

  13,027
  ratings
","

    1,200
    reviews
","Sarah Byrnes and Eric Calhoune have been friends for years. When they were children, his weight and her scars made them both outcasts. Now Sarah Byrnes—the smartest, toughest person Eric has ever known—sits silent in a hospital. Eric must uncover the terrible secret she’s hiding before its dark current pulls them both under. Will appeal to fans of Marieke Nijkamp, Andrew Smith, and John Corey Whaley.",0060094893,9780060094898),Paperback,,304 pages,"
            Published
        March 18th 2003
         by Greenwillow Books

            
              (first published March 1993)
            
","['Young Adult', 'Fiction', 'Realistic Fiction', 'Young Adult', 'Teen', 'Sports and Games', 'Sports', 'Contemporary']"
400354,"
      Men at Arms
",Terry Pratchett,"
  4.38
","

  75,286
  ratings
","

    1,675
    reviews
","'What's so hard about pulling a sword out of a stone? The real work's already been done. You ought to make yourself useful and find the man who put the sword in the stone in the first place.'The City Watch needs MEN! But what it's got includes Corporal Carrot (technically a dwarf), Lance-constable Cuddy (really a dwarf), Lance-constable Detritus (a troll), Lance-constable Angua (a woman... most of the time) and Corporal Nobbs (disqualified from the human race for shoving).And they need all the help they can get, because someone in Ankh-Morpork has been getting dangerous ideas - about crowns and legendary swords, and destiny. And the problem with destiny is, of course, that she is not always careful where she points her finger. One minute you might be minding your own business on a normal if not spectacular career path, the next you might be in the frame for the big job, like saving the world...",0061092193,9780061092190),Mass Market Paperback,,377 pages,"
            Published
        May 27th 2003
         by HarperPrism

            
              (first published November 11th 1993)
            
","['Fantasy', 'Fiction', 'Humor']"
34919,"
      The Talismans of Shannara
",Terry Brooks,"
  4.02
","

  36,711
  ratings
","

    197
    reviews
",,1857239016,9781857239010),Paperback,,440 pages,"
            Published
        October 1999
         by Orbit

            
              (first published March 1993)
            
","['Fantasy', 'Fiction', 'Fantasy', 'Epic Fantasy', 'Science Fiction Fantasy']"
77507,"
      Red Mars
",Kim Stanley Robinson,"
  3.85
","

  60,853
  ratings
","

    2,979
    reviews
","In his most ambitious project to date, award-winning author Kim Stanley Robinson utilizes years of research & cutting-edge science in the 1st of a trilogy chronicling the colonization of Mars:For eons, sandstorms have swept the desolate landscape. For centuries, Mars has beckoned humans to conquer its hostile climate. Now, in 2026, a group of 100 colonists is about to fulfill that destiny.John Boone, Maya Toitavna, Frank Chalmers & Arkady Bogdanov lead a terraforming mission. For some, Mars will become a passion driving them to daring acts of courage & madness. For others it offers an opportunity to strip the planet of its riches. For the genetic alchemists, it presents a chance to create a biomedical miracle, a breakthrough that could change all we know about life & death. The colonists orbit giant satellite mirrors to reflect light to the surface. Black dust sprinkled on the polar caps will capture warmth. Massive tunnels, kilometers deep, will be drilled into the mantle to create stupendous vents of hot gases. Against this backdrop of epic upheaval, rivalries, loves & friendships will form & fall to pieces--for there are those who will fight to the death to prevent Mars from ever being changed.Brilliantly imagined, breathtaking in scope & ingenuity, Red Mars is an epic scientific saga, chronicling the next step in evolution, creating a world in its entirety. It shows a future, with both glory & tarnish, that awes with complexity & inspires with vision.",0553560735,9780553560732),Mass Market Paperback,,572 pages,"
            Published
        October 1st 1993
         by Spectra Books

            
              (first published 1992)
            
","['Science Fiction', 'Fiction', 'Science Fiction Fantasy']"
22135,"
      Culture and Imperialism
",Edward W. Said,"
  4.15
","

  4,264
  ratings
","

    147
    reviews
",,0679750541,9780679750543),Paperback,,380 pages,"
            Published
        May 31st 1994
         by Vintage

            
              (first published 1993)
            
","['Nonfiction', 'History', 'Politics', 'Philosophy', 'Philosophy', 'Theory', 'Sociology', 'Cultural']"
77505,"
      Green Mars
",Kim Stanley Robinson,"
  3.93
","

  30,087
  ratings
","

    855
    reviews
","In the Nebula Award winning Red Mars, Kim Stanley Robinson began his critically acclaimed epic saga of the colonization of Mars, Now the Hugo Award winning Green Mars continues the thrilling and timeless tale of humanity's struggle to survive at its farthest frontier.Nearly a generation has passed since the first pioneers landed, but the transformation of Mars to an Earthlike planet has just begun. The plan is opposed by those determined to preserve the planet's hostile, barren beauty. Led by rebels like Peter Clayborne, these young people are the first generation of children born on Mars. They will be joined by original settlers Maya Toitovna, Simon Frasier, and Sax Russell. Against this cosmic backdrop, passions, rivalries, and friendships explode in a story as spectacular as the planet itself.",0553572393,9780553572391),Mass Market Paperback,,624 pages,"
            Published
        May 1993
         by Spectra Books

            
              (first published 1993)
            
","['Science Fiction', 'Fiction']"
201345,"
      Martin the Warrior
",Brian Jacques,"
  4.14
","

  38,731
  ratings
","

    492
    reviews
",,0441001866,9780441001866),Mass Market Paperback,,376 pages,"
            Published
        September 30th 1999
         by Ace

            
              (first published October 1993)
            
","['Fantasy', 'Fiction', 'Young Adult', 'Childrens']"
763481,"
      Deerskin
",Robin McKinley,"
  3.89
","

  19,544
  ratings
","

    1,287
    reviews
","As Princess Lissar reaches womanhood, it is clear to all the kingdom that in her breathtaking beauty she is the mirror image of her mother, the queen. But this seeming blessing forces her to flee for safety from her father's wrath. With her loyal dog Ash at her side, Lissar unlocks a door to a world of magic, where she finds the key to her survival - and an adventure beyond her wildest dreams...",044100069X,9780441000692),Mass Market Paperback,,309 pages,"
            Published
        July 1st 1994
         by Ace

            
              (first published June 1st 1993)
            
","['Fantasy', 'Fantasy', 'Fairy Tales', 'Young Adult', 'Fiction', 'Romance']"
22877,"
      The Gap Into Power: A Dark and Hungry God Arises
",Stephen R. Donaldson,"
  4.08
","

  5,952
  ratings
","

    117
    reviews
","A master storyteller, Stephen R. Donaldson established a worldwide reputation with his unforgettable, critically acclaimed fantasy series The Chronicles Of Thomas Covenant.  Then, with The Real Story  and Forbidden Knowledge, he launched a thrilling new science fiction series.  Now the galactic epic continues as humanity struggles against the forces of ultimate evil--and its own dark nature.The stage is set of confrontation at Billingate--illegal shipyard, haven for pirates and brigands, where every vice flourishes and every appetite can be sated.  Gateway to the alien realm of the Amnion, the shipyard is a clearinghouse for all they require to fulfill their mutagenic plans against humanity.It is here that the fate of Morn Hyland is to be decided amid a kaleidoscopic whirl of plot and counterplot, treachery and betrayal.As schemes unravel to reveal yet deeper designs, Morn, Nick, Angus' lives may all be forfeit as pawns in the titanic game played our between Warden Dios, dedicated director of the UMC Police, and the Dragon, greed-driven ruler of the UMC.  Here, the future of humankind hangs on the uncertain fortune of Morn Hyland in a daring novel of epic power and suspense, relentlessly gripping from first page to last.",0553562606,9780553562606),Paperback,,518 pages,"
            Published
        October 21st 2009
         by Spectra

            
              (first published October 1st 1992)
            
","['Science Fiction', 'Fiction', 'Fantasy', 'Space', 'Space Opera']"
52873,"
      The Lone Ranger and Tonto Fistfight in Heaven
",Sherman Alexie,"
  4.09
","

  22,804
  ratings
","

    1,870
    reviews
","In this darkly comic short story collection, Sherman Alexie, a Spokane/Coeur d'Alene Indian, brilliantly weaves memory, fantasy, and stark realism to paint a complex, grimly ironic portrait of life in and around the Spoke Indian Reservation. These 22 interlinked tales are narrated by characters raised on humiliation and government-issue cheese, and yet are filled with passion and affection, myth and dream. There is Victor, who as a nine-year-old crawled between his unconscious parents hoping that the alcohol seeping through their skins might help him sleep. Thomas Builds-the-Fire, who tells his stories long after people stop listening, and Jimmy Many Horses, dying of cancer, who writes letters on stationary that reads ""From the Death Bed of James Many Horses III,"" even though he actually writes them on his kitchen table. Against a backdrop of alcohol, car accidents, laughter, and basketball, Alexie depicts the distances between Indians and whites, reservation Indians and urban Indians, men and women, and most poetically, between modern Indians and the traditions of the past.",0802141676,9780802141675),Paperback,,242 pages,"
            Published
        February 8th 2005
         by Grove Press

            
              (first published September 1st 1993)
            
","['Fiction', 'Short Stories', 'Literature', 'Humor']"
12540,"
      Operating Instructions: A Journal of My Son's First Year
",Anne Lamott,"
  4.19
","

  22,016
  ratings
","

    1,722
    reviews
","The most honest, wildly enjoyable book written about motherhood is surely Anne Lamott's account of her son Sam's first year. A gifted writer and teacher, Lamott (Crooked Little Heart) is a single mother and ex-alcoholic with a pleasingly warped social circle and a remarkably tolerant religion to lean on. She responds to the changes, exhaustion, and love Sam brings with aplomb or outright insanity. The book rocks from hilarious to unbearably poignant when Sam's burgeoning life is played out against a very close friend's illness. No saccharine paean to becoming a parent, this touches on the rage and befuddlement that dog sweeter emotions during this sea change in one's life.",1400079098,9781400079094),Paperback,,251 pages,"
            Published
        March 8th 2005
         by Anchor

            
              (first published April 27th 1993)
            
","['Autobiography', 'Memoir', 'Nonfiction', 'Parenting', 'Biography', 'Humor']"
24244,"
      The Black Ice
",Michael Connelly,"
  4.07
","

  55,787
  ratings
","

    2,044
    reviews
","Narcotics office Cal Moore's orders were to look into the city's latest drug killing. Instead, he ends up in a motel room with a fatal bullet wound to the head and a suicide note stuffed in his back pocket.Working the case, LAPD detective Harry Bosch is reminded of the primal police rule he learned long ago: don't look for the facts, but the glue that holds them together.Soon Harry's making some very dangerous connections, starting with a dead cop and leading to a bloody string of murders that wind from Hollywood Boulevard to the back alleys south of the border. Now this battle-scarred veteran will find himself in the centre of a complex and deadly game - one in which he may be the next and likeliest victim.",0446613444,9780446613446),Paperback,,448 pages,"
            Published
        December 1st 2003
         by Vision

            
              (first published December 1st 1993)
            
","['Mystery', 'Fiction', 'Mystery', 'Crime', 'Thriller', 'Mystery', 'Detective', 'Thriller', 'Mystery Thriller', 'Suspense', 'Audiobook', 'Emergency Services', 'Police', 'Mystery', 'Murder Mystery']"
1134860,"
      The Boggart
",Susan Cooper,"
  3.75
","

  4,428
  ratings
","

    234
    reviews
","""Centuries old and housands of miles from home"". When Emily and Jess Volnik's family inherits a remote, crumbling Scottish castle, they also inherit the Boggart - an invisible, mischievous spirit who's been playing tricks on residents of Castle Keep for generations. Then the Boggart is trapped in a rolltop desk and inadvertently shipped to the Volniks' home in Toronto, where nothing will ever be the same - for the Volniks or the Boggart.In a world that doesn't believe in magic, the Boggart's pranks wreak havoc. And even the newfound joys of peanut butter and pizza and fudge sauce eventually wear thin for the Boggart. He wants to go home - but his only hope lies in a risky and daring blend of modern technology and ancient magic.",0689801734,9780689801730),Paperback,,197 pages,"
            Published
        August 1995
         by Aladdin Paperbacks

            
              (first published 1993)
            
","['Fantasy', 'Childrens', 'Young Adult', 'Fiction', 'Childrens', 'Middle Grade']"
818630,"
      The Matisse Stories
",A.S. Byatt,"
  3.76
","

  2,411
  ratings
","

    206
    reviews
","These three stories celebrate the eye even as they reveal its unexpected proximity to the heart. For if each of A.S. Byatt's narratives is in some way inspired by a painting of Henri Matisse, each is also about the intimate connection between seeing and feeling--about the ways in which a glance we meant to be casual may suddenly call forth the deepest reserves of our being. Beautifully written, intensely observed, The Matisse Stories is fiction of spellbinding authority.""Full of delight and humor...The Matisse Stories is studded with brilliantly apt images and a fine sense for subtleties of conversation and emotion.""--San Francisco Chronicle",067976223X,9780679762232),Paperback,,144 pages,"
            Published
        April 30th 1996
         by Vintage

            
              (first published December 12th 1991)
            
","['Short Stories', 'Fiction', 'Art', 'European Literature', 'British Literature', 'Literature', 'Literary Fiction']"
