n,title,author,rating,num_ratings,num_reviews,descrip,isbn,isbn13,binding,edition,pages,published_on,genres
12561005-articles-on-novels-by-john-irving-including,"
      Articles on Novels by John Irving, Including: The Cider House Rules, the World According to Garp, the Hotel New Hampshire, a Prayer for Owen Meany, the 158-Pound Marriage, the Water-Method Man, a Widow for One Year, the Fourth Hand
",Hephaestus Books,"
  4.24
","

  79
  ratings
","

    7
    reviews
","Please note that the content of this book primarily consists of articles available from Wikipedia or other free sources online. Hephaestus Books represents a new publishing paradigm, allowing disparate content sources to be curated into cohesive, relevant, and informative books. To date, this content has been curated from Wikipedia articles and images under Creative Commons licensing, although as Hephaestus Books continues to increase in scope and dimension, more licensed and public domain content is being added. We believe books such as this represent a new and exciting lexicon in the sharing of human knowledge. This particular book is a collaboration focused on Novels by John Irving.",None,Combine,Paperback,,52 pages,"
            Published
        August 26th 2011
         by Hephaestus Books

      ",[]
22339,"
      Death: The Time of Your Life
",Neil Gaiman,"
  4.22
","

  12,539
  ratings
","

    212
    reviews
","Death incarnate, as defined by master storyteller Neil Gaiman (THE SANDMAN), is a genuinely likeable young girl with a fondness for ankhs who truly cares about people. It's small wonder then that when a rising star of the music world wrestles with revealing her true sexual orientation just as her lover is lured into the realm of Death that Death herself should make an appearance. A practical, honest, and intelligent story that illuminates ""the miracle of death.""",1563893339,9781563893339),Paperback,,95 pages,"
            Published
        December 1st 1997
         by Vertigo


              (first published March 1996)

","['Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Fantasy', 'Fiction', 'Graphic Novels Comics']"
42382,"
      The Caine Mutiny Court-Martial
",Herman Wouk,"
  4.13
","

  309
  ratings
","

    13
    reviews
","When the commanding officer of the U.S.S. Caine is transferred, a new captain, strict disciplinarian Philip Francis Queeg, replaces him. But Queeg's actions go beyond strictness into psychopathology as he brings the ship and its crew to the brink of destruction. This necessitates a brutal shipboard court-martial that threatens by turns to clear or condemn him. In adapting his novel for the theater, Herman Wouk focused on the heart of the story: the trial and the man at its center. The result is a grimly effective picture of Queeg's disintegration from perfectionist to paranoid that acts as an indictment not only of an individual but of a society that produces such men.",0385514417,9780385514415),Paperback,,120 pages,"
            Published
        April 20th 1954
         by Doubleday Books

      ","['Plays', 'Drama', 'Fiction', 'Plays', 'Theatre', 'Classics', 'War', 'World War II']"
12963179-lethal-legacy,"
      Lethal Legacy
",Irene Hannon,"
  4.38
","

  3,122
  ratings
","

    176
    reviews
","The police say her father's death was suicide. But Kelly Warren says it was murder--and she has new evidence that she believes proves it. Detective Cole Taylor doesn't put much credence in her claim, and nothing in his case review suggests foul play. But when Kelly ends up in the emergency room with a suspicious life-threatening medical condition, the incident strikes him as more than just coincidence. Digging deeper, he discovers she's linked to a long-ago crime. Is history repeating itself? And who wants Kelly silenced? With her trademark high-intensity action and taut suspense, Irene Hannon closes out her Guardians of Justice series with a story of old grudges and budding romance that is sure to increase her substantial fan base.",0800734580,9780800734589),Paperback,,352 pages,"
            Published
        August 1st 2012
         by Fleming H. Revell Company


              (first published January 1st 2012)

","['Christian Fiction', 'Christian', 'Romance', 'Suspense', 'Mystery', 'Fiction']"
706525,"
      The Myth of Mental Illness: Foundations of a Theory of Personal Conduct
",Thomas Szasz,"
  3.80
","

  983
  ratings
","

    73
    reviews
","A classic work that has revolutionized thinking throughout the Western world about the nature of the psychiatric profession and the moral implications of its practices. ""Bold and often brilliant.""-- ""Science"" ""Bold and often brilliant."" ""--Science"" ""It is no exaggeration to state that Szasz's work raises major social issues which deserve the attention of policy makers and indeed of all informed and socially conscious Americans...Quite probably he has done more than any other man to alert the American public to the potential dangers of an excessively psychiatrized society.""--Edwin M. Schur, ""Atlantic""",0060911514,9780060911515),Paperback,,297 pages,"
            Published
        November 10th 1984
         by Harper


              (first published 1961)

","['Psychology', 'Nonfiction', 'Philosophy', 'Health', 'Mental Health', 'Science', 'Medicine', 'Psychiatry']"
1014879,"
      Rainbow Drive
",Roderick Thorp,"
  3.48
","

  48
  ratings
","

    5
    reviews
","Decades after his father’s murder, a Los Angeles cop gets a chance to set things right Michael Gallagher is twelve years old when his father is hit by a speeding truck. While crusading for public housing, his father ran afoul of the city’s most corrupt politicians, and Michael is certain they were responsible for the crash. As his father is lowered into the ground, Michael vows vengeance—no matter how long it takes.   Decades later, Michael, now a police officer, is awakened one night by gunfire. Outside his window, he sees helicopters and squad cars arriving at the scene of the crime. It’s a massive operation, but the next day, there is nothing about it in the logbooks. To learn what really happened that night, Michael descends into the black heart of Los Angeles, where he will learn the truth about his father—if he’s lucky enough to stay alive.",0804101701,9780804101707),Mass Market Paperback,,473 pages,"
            Published
        October 12th 1987
         by Ivy Books


              (first published October 1986)

","['Novels', 'Thriller', 'Mystery Thriller']"
6530493-the-horrors-and-absurdities-of-religion,"
      The Horrors and Absurdities of Religion
",Arthur Schopenhauer,"
  3.88
","

  450
  ratings
","

    34
    reviews
","A fascinating examination of ethics, religion and psychology, this selection of Schopenhauer's works contains scathing attack on the nature and logic of religion, and an essay on ethics that ranges from the American slavery debate to the vices of Buddhism.Throughout history, some books have changed the world. They have transformed the way we see ourselves - and each other. They have inspired debate, dissent, war and revolution. They have enlightened, outraged, provoked and comforted. They have enriched lives - and destroyed them. Now Penguin brings you the works of the great thinkers, pioneers, radicals and visionaries whose ideas shook civilization and helped make us who we are.",0141191597,9780141191591),Paperback,,106 pages,"
            Published
        August 27th 2009
         by Penguin Classics


              (first published 1851)

","['Philosophy', 'Nonfiction', 'Religion', 'Classics', 'Writing', 'Essays', 'European Literature', 'German Literature', 'Literature', '19th Century', 'Psychology']"
8427566-jesus-and-the-jewish-roots-of-the-eucharist,"
      Jesus and the Jewish Roots of the Eucharist: Unlocking the Secrets of the Last Supper
",Brant Pitre,"
  4.58
","

  1,505
  ratings
","

    172
    reviews
","A revelatory exploration of the Jewish roots of the Last Supper that seeks to understand exactly what happened at Jesus' final Passover. ""Clear, profound and practical--you do not want to miss this book.""--Dr. Scott Hahn, author of The Lamb's Supper and The Fourth CupJesus and the Jewish Roots of the Eucharist shines fresh light on the Last Supper by looking at it through Jewish eyes. Using his in-depth knowledge of the Bible and ancient Judaism, Dr. Brant Pitre answers questions such as: What was the Passover like at the time of Jesus? What were the Jewish hopes for the Messiah? What was Jesus' purpose in instituting the Eucharist during the feast of Passover? And, most important of all, what did Jesus mean when he said, ""This is my body... This is my blood""?To answer these questions, Pitre explores ancient Jewish beliefs about the Passover of the Messiah, the miraculous Manna from heaven, and the mysterious Bread of the Presence. As he shows, these three keys--the Passover, the Manna, and the Bread of the Presence--have the power to unlock the original meaning of the Eucharistic words of Jesus. Along the way, Pitre also explains how Jesus united the Last Supper to his death on Good Friday and his Resurrection on Easter Sunday.Inspiring and informative, Jesus and the Jewish Roots of the Eucharist is a groundbreaking work that is sure to illuminate one of the greatest mysteries of the Christian faith: the mystery of Jesus' presence in ""the breaking of the bread.""",0385531842,9780385531849),Hardcover,,228 pages,"
            Published
        February 15th 2011
         by Image


              (first published 2011)

","['Christianity', 'Catholic', 'Religion', 'Theology', 'Religion', 'History', 'Nonfiction', 'Religion', 'Christianity']"
6751262-the-ice-man,"
      The Ice Man: Confessions of a Mafia Contract Killer
",Philip Carlo,"
  4.14
","

  7,100
  ratings
","

    624
    reviews
","Philip Carlo's The Ice Man spent over six weeks on the New York Times Bestseller List. Top Mob Hitman. Devoted Family Man. Doting Father. For thirty years, Richard ""The Iceman"" Kuklinski led a shocking double life, becoming the most notorious professional assassin in American history while happily hosting neighborhood barbecues in suburban New Jersey.Richard Kuklinski was Sammy the Bull Gravano's partner in the killing of Paul Castellano, then head of the Gambino crime family, at Sparks Steakhouse. Mob boss John Gotti hired him to torture and kill the neighbor who accidentally ran over his child. For an additional price, Kuklinski would make his victims suffer; he conducted this sadistic business with coldhearted intensity and shocking efficiency, never disappointing his customers. By his own estimate, he killed over two hundred men, taking enormous pride in his variety and ferocity of technique.This trail of murder lasted over thirty years and took Kuklinski all over America and to the far corners of the earth, Brazil, Africa, and Europe. Along the way, he married, had three children, and put them through Catholic school. His daughter's medical condition meant regular stays in children's hospitals, where Kuklinski was remembered, not as a gangster, but as an affectionate father, extremely kind to children. Each Christmas found the Kuklinski home festooned in colorful lights; each summer was a succession of block parties.His family never suspected a thing.Richard Kuklinski is now the subject of the major motion picture titled ""The Iceman""(2013), starring James Franco, Winona Ryder, Ray Liotta, and Chris Evans.",0312938845,9780312938840),Paperback,,505 pages,"
            Published
        April 28th 2009
         by St. Martin's Press


              (first published June 27th 2006)

","['Crime', 'True Crime', 'Nonfiction', 'Mystery', 'Crime', 'Biography', 'History']"
588508,"
      The Fourth Way
",P.D. Ouspensky,"
  4.20
","

  872
  ratings
","

    37
    reviews
","The Fourth Way is the most comprehensive statement thus far published of the ideas taught by the late P.D. Ouspensky. Consisting of verbatim records of his oral teaching from 1921 to 1946, it gives a lucid explanation of the practical side of G. I. Gurdjieff's teachings, which Gurdjieff presented in the form of raw materials, Ouspensky's specific task having been to put them together as a systematic whole. Just as Tertium Organum deals with a new mode of thinking, so The Fourth Way is concerned with a new way of living. It shows a way of inner development to be followed under the ordinary conditions of life -- as distinct from the three traditional ways that call for retirement from the world: those of the fakir, the monk, and the yogi.The Fourth Way is a guide for those who seek a true way of inner growth under conditions open to the men and women of today.",0394716728,9780394716725),Paperback,,480 pages,"
            Published
        February 12th 1971
         by Vintage

      ","['Philosophy', 'Spirituality', 'Nonfiction', 'Psychology', 'Religion']"
787062,"
      The Little Black Book of Style
",Nina García,"
  3.65
","

  2,688
  ratings
","

    229
    reviews
",,English,English,Hardcover,,160 pages,"
            Published

         by It Books


              (first published April 27th 2015)

","['Couture', 'Fashion', 'Nonfiction', 'Self Help', 'Reference']"
332350,"
      A Dream in Polar Fog
",Yuri Rytkheu,"
  4.13
","

  294
  ratings
","

    61
    reviews
","A Dream in Polar Fog is at once a cross-cultural journey, an ethnographic chronicle of the people of Chukotka, and a politically and emotionally charged adventure story. It is the story of John MacLennan, a Canadian sailor who is left behind by his ship, stranded on the northeastern tip of Siberia and the story of the Chukchi community that adopts this wounded stranger and teaches him to live as a true human being. Over time, John comes to know his new companions as a real people who share the best and worst of human traits with his own kind. Tragedy strikes, and wounds are healed with compassion and honesty as tensions rise and fall. Rytkheu’s empathy, humor, and provocative voice guide us across the magnificent landscape of the North and reveal all the complexity and beauty of a vanishing world.",0977857611,9780977857616),Paperback,,337 pages,"
            Published
        October 11th 2006
         by Archipelago


              (first published 1968)

","['Fiction', 'Cultural', 'Russia', 'Historical', 'Historical Fiction', 'Travel']"
16082287-confessions-of-an-alli-cat,"
      Confessions of an Alli Cat
",Courtney Cole,"
  4.00
","

  3,903
  ratings
","

    550
    reviews
","Thirty-five year-old Allison “Alli” Lancaster has it all—a fabulous job, a beautiful 15 year-old daughter, a hilarious BFF and a gorgeous house with a pool and Jacuzzi in an exclusive Las Vegas neighborhood. What she doesn’t have is a husband, because she kicked her lousy, cheating ex to the curb nine months ago. Since then, Alli has paid her dues with seemingly endless self-improvement and seemingly endless mourning. Now she’s ready to move on and try new things.  Alli’s idea of “trying new things” is nothing like that devil-of-a-best-friend of hers. Somehow, Sara, the devil of a best friend, talks Alli into trying out a sex toy, sleeping with a younger man and letting a stranger in a lab jacket put hot wax on a place that should never, ever, ever see wax. And that’s only the beginning.  Alli never saw her life going quite like this. She also never thought she’d meet someone else who had the very real potential to change her life forever.  But she did. Enter the new guy. He’s gorgeous, refined and mature. He’s also marriage material. But that poses a problem for Alli, who renounced the institution of marriage when she renounced her ex. What’s a girl to do? They say that what happens in Vegas, stays in Vegas. But what the heck happens when you can’t leave Vegas? Well, you spin the wheel, of course. You play the game and let the chips fall where they may.  Alli just hopes she can find them all. *******Caution! Only read this book if you want to laugh and are not offended at adult themes and language. This is not a Young Adult book.",B009W9QTVY,B009W9QTVY,Kindle Edition,,267 pages,"
            Published
        October 23rd 2012
         by Lakehouse Press

      ","['Romance', 'Humor', 'Funny', 'Womens Fiction', 'Chick Lit', 'Contemporary', 'Romance', 'Contemporary Romance', 'Humor', 'Adult', 'Adult Fiction', 'Erotica', 'Adult Fiction', 'Business', 'Amazon']"
3089202-de-winst,"
      De Winst
",Afifah Afra,"
  3.82
","

  565
  ratings
","

    57
    reviews
","Usai menamatkan sarjana ekonomi dari Universiteit Leiden, RM Rangga Puruhita kembali ke Hindia Belanda, untuk mempraktekkan ilmu yang ia miliki demi kemajuan para pribumi. Tetapi, berbagai hal pelik harus ia hadapi. Mulai dari ribetnya aturan kebangsawanan Keraton Surakarta, perjodohan paksa dengan Rr. Sekar Prembayun yang sulit ia lepaskan, hingga permasalahan ketidakadilan yang dialami para buruh pabrik gula yang digaji sangat rendah. Haru biru cintanya dengan Kareen Spinoza, seorang wanita Belanda pun terancam kandas.",9791397260,9791397260,Paperback,,336 pages,"
            Published
        2008
         by Indiva (Afra Publishing)

      ","['Novels', 'Asian Literature', 'Indonesian Literature', 'Fiction', 'Historical', 'Historical Fiction']"
862364,"
      Quinn's Book
",William  Kennedy,"
  3.74
","

  436
  ratings
","

    34
    reviews
","""Kennedy writes with verve and nerve. His wit, always sharp, has rarely been sharper. He paints a full and lively canvas... Quinn's Book casts a lovely light, indeed."" -- Stephen KingFrom the moment he rescues the beautiful, passionate Maud Fallon from the icy waters of the Hudson one wintry day in 1849, Daniel Quinn, a twelve-year-old orphan, is thrust into a bewildering, adventure-filled journey through the tumult of nineteenth-century America. As he quests after the beguiling and elusive Maud (she's fourteen), Daniel will witness the rise and fall of great dynasties in upstate New York, epochal prize fights, exotic life in the theater, visitations from spirits beyond the grave, horrific battles between Irish immigrants and the ""Know-Nothings,"" the vicious New York draft riots, heroic passages through the Underground Railroad, and the bloody despair of the Civil War.Filled with Dickensian characters, a vivid sense of history, and marvelously inventive humor, Quinn's Book is an engaging delight by a modern master.""Engrossing and eerily profound."" -- Time""Our history comes to us, grandiloquent and ennobled, translated by Kennedy back into a language of the heart."" -- San Francisco Chronicle",0140077375,9780140077377),Paperback,,304 pages,"
            Published
        May 6th 1989
         by Penguin Books


              (first published 1988)

","['Fiction', 'Historical', 'Historical Fiction']"
11881560-ghosts-of-rosewood-asylum,"
      Ghosts of Rosewood Asylum
",Stephen Prosapio,"
  3.64
","

  882
  ratings
","

    113
    reviews
","Zach Kalusky, host of Sci-D TV's Xavier Paranormal Investigators, is ecstatic when he's given the opportunity to explore the most haunted site in Chicago for a Halloween Special: Rosewood Asylum, a place long made off-limits by the local government, plagued by decades of mysterious fires and unexplained events. It's Zach's dream investigation- but there's a catch: the network forces Xavier Paranormal Investigators to partner with the more dramatic-but less ethical-Demon Hunters.Now, Zach must fight for both his show's integrity and his team's loyalty while trying to protect his own secret: that he, himself, is possessed.",English,English,Kindle Edition,1st edition,294 pages,"
            Published
        June 14th 2011
         by Otherworld Publications LLC


              (first published May 10th 2011)

","['Fantasy', 'Paranormal', 'Horror', 'Paranormal', 'Ghosts', 'Fiction', 'Mystery']"
169503,"
      Petey
",Ben Mikaelsen,"
  4.29
","

  3,811
  ratings
","

    532
    reviews
",,0786813369,9780786813360),Paperback,,256 pages,"
            Published
        April 3rd 2000
         by Hyperion Books for Children


              (first published 1999)

","['Young Adult', 'Realistic Fiction', 'Fiction', 'Historical', 'Historical Fiction', 'Disability', 'Childrens', 'Middle Grade']"
9396242-o-homem-que-mordeu-o-c-o,"
      O Homem Que Mordeu o Cão
",Nuno Markl,"
  3.41
","

  533
  ratings
","

    17
    reviews
",,9724722678,9789724722672),Paperback,Large Print,160 pages,"
            Published
        2002
         by Texto Editores

      ","['Humor', 'European Literature', 'Portuguese Literature', 'Nonfiction', 'Humor', 'Comedy', 'Humor', 'Funny']"
147602,"
      The First American: The Life and Times of Benjamin Franklin
",H.W. Brands,"
  4.11
","

  16,889
  ratings
","

    301
    reviews
","National Bestseller He was the foremost American of his day, yet today he is little more than a mythic caricature in the public imagination. Benjamin Franklin, perhaps the pivotal figure in colonial and revolutionary America, comes vividly to life in this masterly biography.Wit, diplomat, scientist, philosopher, businessman, inventor, and bon vivant, Benjamin Franklin was in every respect America’s first Renaissance man. From penniless runaway to highly successful printer, from ardently loyal subject of Britain to architect of an alliance with France that ensured America’s independence, Franklin went from obscurity to become one of the world’s most admired figures, whose circle included the likes of Voltaire, Hume, Burke, and Kant. Drawing on previously unpublished letters and a host of other sources, acclaimed historian H. W. Brands has written a thoroughly engaging biography of the eighteenth-century genius. A much needed reminder of Franklin’s greatness and humanity, The First American is a work of meticulous scholarship that provides a magnificent tour of a legendary historical figure, a vital era in American life, and the countless arenas in which the protean Franklin left his legacy.",0385495404,9780385495400),Paperback,,765 pages,"
            Published
        March 12th 2002
         by Anchor Books


              (first published 2000)

","['Biography', 'History', 'Nonfiction', 'North American Hi...', 'American History', 'Military History', 'American Revolution']"
873890,"
      Louis de Bernières Box Set of 3 books: The War of Don Emmanuel's Nether Parts / Señor Vivo and the Coca Lord / The Troublesome Offspring of Cardinal Guzmán
",Louis de Bernières,"
  4.50
","

  615
  ratings
","

    53
    reviews
","This rambunctious first novel by the author of the bestselling Corelli's Mandolin is set in an impoverished, violent, yet ravishingly beautiful country somewhere in South America. When the haughty Dona Constanza decides to divert a river to fill her swimming pool, the consequences are at once tragic, heroic, and outrageously funny. ""Walks a precarious edge between slapstick and pathos, never once losing its balance.""Washington Post Book World.",0749386347,9780749386344),Paperback,,0 pages,"
            Published
        August 4th 1997
         by Vintage


              (first published 1994)

","['Fiction', 'Magical Realism', 'Contemporary', 'Literature', 'English Literature']"
746936,"
      Margin of Safety: Risk-Averse Value Investing Strategies for the Thoughtful Investor
",Seth A. Klarman,"
  4.34
","

  4,873
  ratings
","

    127
    reviews
","Investors are all too often lured by the prospect of instant millions and fall prey to the many fads of Wall Street. The myriad approaches they adopt offer little or no real prospect for long-term success and invariably run the risk of considerable economic loss - they resemble speculation or outright gambling, not a coherent investment program. But value investing - the strategy of investing in securities trading at an appreciable discount from underlying value - has a long history - has a long history of delivering excellent investment results with limited downside risk. Taking its title from Benjamin Graham's often-repeated admonition to invest always with a margin of safety, Klarman's 'Margin of Safety' explains the philosophy of value investing, and perhaps more importantly, the logic behind it, demonstrating why it succeeds while other approaches fail. The blueprint that Klarman offers, if carefully followed, offers the investor the strong possibility of investment success with limited risk. 'Margin of Safety' shows you not just how to invest but how to think deeply about investing - to understand the rationale behind the rules to appreciate why they work when they work, and why they don't when they don't.",0887305105,9780887305108),Hardcover,,248 pages,"
            Published
        October 1st 1991
         by HarperCollins

      ","['Economics', 'Finance', 'Business', 'Nonfiction', 'Economics']"
28440,"
      A Frolic of His Own
",William Gaddis,"
  3.85
","

  1,402
  ratings
","

    125
    reviews
","With the publication of the ""Recognitions"" in 1955, William Gaddis was hailed as the American heir to James Joyce. His two subsequent novels, ""J R"" (winner of the National Book Award) and ""Carpenter's Gothic,"" have secured his position among America's foremost contemporary writers. Now ""A Frolic of His Own,"" his long-anticipated fourth novel, adds more luster to his reputation, as he takes on life in our litigious times. ""Justice? - You get justice in the next world, in this world you have the law."" So begins this mercilessly funny, devastatingly accurate tale of lives caught up in the toils of the law. Oscar Crease, middle-aged college instructor, savant, and playwright, is suing a Hollywood producer for pirating his play Once at Antietam, based on his grandfather's experiences in the Civil War, and turning it into a gory blockbuster called The Blood in the Red White and Blue. Oscar's suit, and a host of others - which involve a dog trapped in an outdoor sculpture, wrongful death during a river baptism, a church versus a soft drink company, and even Oscar himself after he is run over by his own car - engulf all who surround him, from his freewheeling girlfriend to his well-to-do stepsister and her ill-fated husband (a partner in the white-shoe firm of Swyne & Dour), to his draconian, nonagenarian father, Federal Judge Thomas Crease, who has just wielded the long arm of the law to expel God (and Satan) from his courtroom. And down the tortuous path of depositions and decrees, suits and countersuits, the most lofty ideas of our culture - questions about the value of art, literature, and originality - will be wrung dry in the meticulous, often surreal logic and language of the law,leaving no party unscathed. Gaddis has created a whirlwind of a novel, which brilliantly reproduces the Tower of Babel in which we conduct our lives. In ""A Frolic of His Own"" we hear voices as they speak at and around one another: lawyers, family members, judges, rogues, hucksters, and desperate",0684800527,9780684800523),Paperback,,512 pages,"
            Published
        February 10th 1995
         by Scribner


              (first published 1994)

","['Fiction', 'Novels', 'Literature', 'American', 'Literature']"
1079897,"
      Some Sing, Some Cry
",Ntozake Shange,"
  3.85
","

  1,000
  ratings
","

    186
    reviews
","Award-winning writer Ntozake Shange and real-life sister, award-winning playwright Ifa Bayeza achieve nothing less than a modern classic in this epic story of the  Mayfield family. Opening dramatically at  Sweet Tamarind, a rice and cotton plantation on an island off South Carolina's coast, we watch as recently emancipated Bette Mayfield says her goodbyes before fleeing for the mainland. With her granddaughter, Eudora, in tow, she heads to Charleston. There, they carve out lives for themselves as fortune-teller and seamstress. Dora will marry, the Mayfield line will grow, and we will follow them on a journey through the watershed events of America's troubled, vibrant history—from Reconstruction to both World Wars, from the Harlem Renaissance to Vietnam and the modern day. Shange and Bayeza give us a monumental story of a family and of America, of songs and why we have to sing them, of home and of heartbreak, of the past and of the future, bright and blazing ahead.",031219899X,9780312198992),Hardcover,,568 pages,"
            Published
        September 14th 2010
         by St. Martin's Press

      ","['Historical', 'Historical Fiction', 'Fiction', 'Cultural', 'African American']"
13490992-here,"
      Here
",Ella James,"
  3.72
","

  1,089
  ratings
","

    159
    reviews
","Milo Mitchell's life used to be charmed, but that was before her family dissolved, she went a little crazy, and her best friends started acting more like strangers. Spending Saturday morning in a treehouse with a stun gun for company and a herd of deer for friends is the only exciting thing in her life...until she shoots a fawn and finds her dart stuck in a guy.Her gorgeous victim is dressed in a Brioni tux and armed with a hanky. He has no idea who or where he is. Afraid her dart caused his amnesia, Milo takes him in, names him Nick, and vows to help him solve his mystery. Soon the pair find Nick's face in a newspaper obituary, and Nick beings to have strange, ethereal memories of Milo--who is sure she's never met him. Suddenly Nick knows things he shouldn't know and is doing things he shouldn't do. When the Department of Defense shows up, Nick and Milo run--toward a shocking conclusion that could destroy both their worlds.",English,English,Kindle Edition,,210 pages,"
            Published
        February 15th 2012
         by Barkley's Books

      ","['Young Adult', 'Fantasy', 'Paranormal', 'Science Fiction', 'Science Fiction', 'Aliens', 'Romance', 'Fantasy']"
9798177-middle-school,"
      Middle School: The Worst Years of My Life
",James Patterson,"
  4.03
","

  18,697
  ratings
","

    2,273
    reviews
","NOW A MAJOR MOTION PICTURE!In his acclaimed and #1 bestselling middle-grade comic debut, Children's Choice Award Author of the Year James Patterson has never been more hilarious--or heartwarming. Rafe Khatchadorian has enough problems at home without throwing his first year of middle school into the mix. Luckily, he's got an ace plan for the best year ever, if only he can pull it off: With his best friend Leonardo the Silent awarding him points, Rafe tries to break every rule in his school's oppressive Code of Conduct. Chewing gum in class--5,000 points! Running in the hallway--10,000 points! Pulling the fire alarm--50,000 points! But when Rafe's game starts to catch up with him, he'll have to decide if winning is all that matters, or if he's finally ready to face the rules, bullies, and truths he's been avoiding.James Patterson's debut middle-grade novel addresses some of middle schoolers' biggest issues: bullies, first crushes, and finding out what makes each of us special, all with a hilarious main character and fantastic in-text illustrations that are sure to have young readers begging for more!",0316101877,9780316101875),Hardcover,,288 pages,"
            Published
        June 27th 2011
         by jimmy patterson


              (first published January 1st 2011)

","['Realistic Fiction', 'Childrens', 'Middle Grade', 'Fiction', 'Young Adult', 'Humor']"
7701720-the-war-of-the-dwarves,"
      The War of the Dwarves
",Markus Heitz,"
  4.06
","

  4,843
  ratings
","

    146
    reviews
","The dwarves have gone to battle and they have been victorious. But outside the realm, dark forces are working . . . A secret army of Orcs, made immortal by the hidden powers of the Black Water, now marches towards Girdlegard, set to unleash its fury upon the kingdom. Sooner than they realise, Tungdil and his comrades will need to summon all their courage to do battle against this bloodthirsty horde. The Orcs are not the only threat. An unspeakable new power is growing and threatens the very existence of the dwarves. But both enemies have forgotten one very important truth: a dwarf is never more dangerous than when total obliteration seems inevitable . . . Author Biography Markus Heitz was born in 1971 in Germany. He studied history, German language and literature, and won the German Fantasy Award in 2003 for his debut novel SHADOWS OVER ULLDART. His Dwarves series is a bestseller across the Continent. Markus Heitz lives in Zweibrucken. - The War Of The Dwarves By Markus Heitz (Paperback)",1841495735,9781841495736),Paperback,,719 pages,"
            Published
        July 1st 2010
         by Orbit


              (first published October 31st 2004)

","['Fantasy', 'Fiction', 'Fantasy', 'High Fantasy', 'Fantasy', 'Epic Fantasy']"
8583108-suland,"
      Suland
",Violetta Botzet Luetgers,"
  5.00
","

  1
  rating
","

    1
    review
","Experience the olden beauty of America, the sweeping prairies, the forested landscapes, the rivers, hills, and moors of Minnesota in ""Suland."" The Dakota lived off the land of lakes long before white men discovered its useful rivers and picturesque panoramas. This is the world White Fox is born into, a world of ancient traditions, shaman, spirit protectors, and communion with Mother Earth. But treaties are made, white men encroach, and the ancient traditions slowly slip away from the Dakota's minds. When White Fox experiences his first spirit walk and learns of the rocky future ahead of his tribe, it is time for decisions to be made. Will he stand and fight for his country, or is all hope lost for preserving his beloved ""Suland""?",English,English,Paperback,,334 pages,"
            Published
        May 4th 2010
         by Tate Publishing & Enterprises

      ",[]
384786,"
      The Power of the Powerless
",Václav Havel,"
  4.25
","

  873
  ratings
","

    81
    reviews
","The Power of the Powerless (Czech: Moc bezmocných) is an expansive political essay written in October 1978 by the Czech dramatist, political dissident and later politician, Václav Havel. The essay dissects the nature of the communist regime of the time, life within such a regime and how by their very nature such regimes can create dissidents of ordinary citizens. The essay goes on to discuss ideas and possible actions by loose communities of individuals linked by a common cause, such as Charter 77. Officially suppressed, the essay was circulated in samizdat form and translated into multiple languages. It became a manifesto for dissent in Czechoslovakia, Poland and other communist regimes.",0873327616,9780873327619),Paperback,,228 pages,"
            Published
        1985
         by Routledge


              (first published October 1978)

","['Politics', 'Philosophy', 'Nonfiction', 'History', 'Writing', 'Essays', 'European Literature', 'Czech Literature']"
13608557-residue,"
      Residue
",Laury Falter,"
  4.16
","

  1,921
  ratings
","

    83
    reviews
","From the author of the bestselling Guardian Trilogy comes a new romantic suspense!Book One of the Residue Series...When Jocelyn Weatherford is whisked away from a preparatory academy in upstate New York to live with her extended family in New Orleans, she is unprepared to encounter the dangers awaiting her. Yet even as she is thrust into an unfamiliar world of witches and voodoo magic, the greatest threat of all may be the boy she has fallen for.While handsome and charming, he is also a Caldwell... a member of the family the Weatherford's have been feuding with for centuries. As their forbidden love grows it becomes the volatile spark that forever changes their world and everyone in it.REVIEWS:""Captivating, romantic and unique! I've read the entire series and I'll assure you this is a great series that will have your heart racing each book."" - Chit Chat Book Book Reviews ""Tension and danger, innocence and love, humor or seriousness moments are inspired combined. And all takes place in the mist and illusions of magic."" - Mythical Books ""The story is very well written, and it keeps you on your toes. Laury Falter has created a world that has gotten me hooked."" - Unabridged Bookshelf Book Reviews ""Residue is a rejuvenating read. The story moved along at a steady pace. The author gave us the right amount of description and detail to tell the story without over doing it. The magical elements were cool (gris gris bags and voodoo dolls). The main characters are strong and unique."" - Reader Girls Book Reviews ""Essentially what you get with Residue is a well-written and well-planned novel that reads smoothly and easily from cover to cover. I am comfortable recommending this title to all YA+ readers."" - RoloPolo Book Reviews ""I liked the book and I recommend it to all Young Adult readers out there."" - Ramblings Of A YA Reader Book Reviews ""This book has a level of uniqueness that makes it amazing and memorable. I definitely want more from these characters and I plan to read the later books in the series."" - Bookish Treasures Book ReviewsThe remaining books in the Residue Series - Birthright, Savior, and Prophecy - are also available!",9780985511067,9780985511067,ebook,,300 pages,"
            Published
        April 13th 2012
         by Laury Falter

      ","['Fantasy', 'Paranormal', 'Fantasy', 'Romance', 'Young Adult', 'Paranormal', 'Witches']"
