n,title,author,rating,num_ratings,num_reviews,descrip,isbn,isbn13,binding,edition,pages,published_on,genres
10955056-pacific-crucible,"
      Pacific Crucible: War at Sea in the Pacific, 1941-1942
",Ian W. Toll,"
  4.45
","

  3,677
  ratings
","

    330
    reviews
","
The planning, the strategy, the sacrifices and heroics-on both sides-illuminating the greatest naval war in history.
On the first Sunday in December 1941, an armada of Japanese warplanes appeared suddenly over Pearl Harbor, Hawaii, and devastated the U.S. Pacific Fleet. Six months later, in a sea fight north of the tiny atoll of Midway, four Japanese aircraft carriers were sent into the abyss. Pacific Crucible tells the epic tale of these first searing months of the Pacific war, when the U.S. Navy shook off the worst defeat in American military history and seized the strategic initiative.Ian W. Toll's dramatic narrative encompasses both the high command and the ""sailor's-eye"" view from the lower deck. Relying predominantly on eyewitness accounts and primary sources, Pacific Crucible also spotlights recent scholarship that has revised our understanding of the conflict, including the Japanese decision to provoke a war that few in the country's highest circles thought they could win. The result is a page-turning history that does justice to the breadth and depth of a tremendous subject.",0393068137,9780393068139),Hardcover,,597 pages,"
            Published
        November 14th 2011
         by W. W. Norton & Company

      ","['History', 'Nonfiction', 'War', 'World War II', 'Military', 'Military History', 'War', 'War', 'Military Fiction']"
6922206,"
      Приглашение на казнь
",Vladimir Nabokov,"
  3.91
","

  12,451
  ratings
","

    745
    reviews
","Летом 1934 года, внезапно прервав работу над вставной главой романа ""Дар"" ""Жизнь Чернышевского"", за две недели ""все нарастающего восторга и неутихающего вдохновения"" Набоков написал первый черновик одного из лучших своих романов - ""Приглашение на казнь"". Измены жены, заключение в крепости, превращение узника в писателя, публичная""казнь"" на площади - все эти узловые моменты биографии Н.Г. Чернышевского, лишенного, по определению Набокова, ""малейшего понятия об истинной сущности искусства"", стали основой сюжета ""самого поэтичного и грезоподобного"" из набоковских романов. Однако герой ""Приглашения на казнь"" Цинциннат является поэтом истинным, в блоковском понимании - ""сыном гармонии"". И в мире, куда поэт является без всякой надежды быть услышанным, он обречен на гибель.",,,Hardcover,,224 pages,"
            Published
        2007
         by Азбука-классика

            
              (first published 1938)
            
","['Fiction', 'Classics', 'Cultural', 'Russia', 'Literature', 'Russian Literature']"
28788490-how-to-win-friends-and-influence-people,"
      How To Win Friends And Influence People
",Megan Coulter,"
  2.67
","

  3
  ratings
","

    0
    reviews
","Today, influencing is very important skill that everyone needs for the success. In the book ""How to Win Friends and Influence People"" by Megan Colter, you will get to know about your own style and will be able to learn skills to influence others and the people you work with. In this book, some of the main topics are included-* Making strong first impression* Influencing people to make them do whatever you want* Using conversation skills to make people your fan* Changing mindset of people around you at home and at work* Influencing them with body languageHow to Win Friends and Influence People is based on scientifically-proven, amazingly simple principles to influence others. It will teach you how to win friends and influence others to actually like and be ready to implement your ideas, accept your proposals, and buy your services and products.",,,ebook,,,"
            Published
        January 18th 2016
         by Smashwords Edition

            
              (first published May 6th 2015)
            
",[]
7267447-a-connecticut-yankee-in-king-arthur-s-court,"
      A Connecticut Yankee in King Arthur's Court
",Mark Twain,"
  3.77
","

  88,518
  ratings
","

    2,698
    reviews
","A Connecticut Yankee in King Arthur's Court,"" by Mark Twain, is part of the """"Barnes & Noble Classics"" ""series, which offers quality editions at affordable prices to the student and the general reader, including new scholarship, thoughtful design, and pages of carefully crafted extras. Here are some of the remarkable features of ""Barnes & Noble Classics"" New introductions commissioned from today's top writers and scholars Biographies of the authors Chronologies of contemporary historical, biographical, and cultural events Footnotes and endnotes Selective discussions of imitations, parodies, poems, books, plays, paintings, operas, statuary, and films inspired by the work Comments by other famous authors Study questions to challenge the reader's viewpoints and expectations Bibliographies for further reading Indices & Glossaries, when appropriateAll editions are beautifully designed and are printed to superior specifications; some include illustrations of historical interest. ""Barnes & Noble Classics ""pulls together a constellation of influences--biographical, historical, and literary--to enrich each reader's understanding of these enduring works. One of the greatest satires in American literature, Mark Twain's ""A Connecticut Yankee in King Arthur's Court"" begins when Hank Morgan, a skilled mechanic in a nineteenth-century New England arms factory, is struck on the head during a quarrel and awakens to find himself among the knights and magicians of King Arthur's Camelot. What follows is a culture clash of the first magnitude, as practical-minded Hank, disgusted with the ignorance and superstition of the people, decides to enlighten them with education and technology. Through a series of wonderfully imaginative adventures, Twain celebrates American homespun ingenuity and democracy as compared to the backward ineptitude of a chivalric monarchy. At the same time, however, Twain raises the question of whether material progress necessarily creates a better society. As Hank becomes more powerful and self-righteous, he also becomes more ruthless, more autocratic, and less able to control events, until the only way out is a massively destructive war. While the dark pessimism that would fully blossom in Twain's later works can be discerned in ""A Connecticut Yankee in King Arthur's Court,"" the novel will nevertheless be remembered primarily for its wild leaps of imagination, brilliant wit, and entertaining storytelling. With over 200 of the original illustrations by Dan Beard. Stephen Railton teaches American literature at the University of Virginia. His most recent book is ""Mark Twain: A Short Introduction.",1411431995,9781411431997),ebook,,408 pages,"
            Published
        June 1st 2009
         by Barnes & Noble Classics

            
              (first published 1889)
            
","['Classics', 'Fiction', 'Fantasy', 'Historical', 'Historical Fiction', 'Humor', 'Science Fiction', 'Time Travel', 'Literature', 'Adventure', 'Science Fiction', 'Mythology', 'Arthurian']"
10335148-sieppari-ruispellossa,"
      Sieppari ruispellossa
",J.D. Salinger,"
  3.80
","

  2,475,002
  ratings
","

    52,124
    reviews
","Sieppari ruispellossa, joka ilmestyi Yhdysvalloissa 1951, koettiin erityisesti 1960-luvulla nuorison sisimpien tuntojen tulkiksi. Kirja kertoo teini-ikäisestä Holden Caulfieldista, joka karkaa koulusta ja seikkailee muutaman päivän ajan New Yorkissa etsien sisältöä ja merkitystä elämälle ja pettyen yhä uudestaan.Suomessa Siepparin suosioon (kirjasta on otettu yli 20 painosta) vaikutti paljolti Pentti Saarikosken 1961 ilmestynyt suomennos, jota varten Saarikoski loi melkeinpä uuden kielen lähinnä helsinkiläisnuorten ja -työläisten slangin pohjalta.",,,Paperback,,200 pages,"
            Published
        1969
         by Tammi

            
              (first published July 16th 1951)
            
","['Classics', 'Fiction', 'Young Adult']"
3182571-adivina-cuanto-te-quiero-guess-how-much-i-love-you,"
      Adivina Cuanto Te Quiero = Guess How Much I Love You
",Sam McBratney,"
  4.36
","

  117,138
  ratings
","

    1,618
    reviews
",,0606210164,9780606210164),,,32 pages,"
            Published
        
         by Turtleback Books

            
              (first published 1988)
            
","['Childrens', 'Picture Books', 'Childrens']"
16368842-dragonflight,"
      Dragonflight
",Anne McCaffrey,"
  4.10
","

  117,782
  ratings
","

    3,002
    reviews
","HOW CAN ONE GIRL SAVE AN ENTIRE WORLD?To the nobles who live in Benden Weyr, Lessa is nothing but a ragged kitchen girl. For most of her life she has survived by serving those who betrayed her father and took over his lands. Now the time has come for Lessa to shed her disguise—and take back her stolen birthright. But everything changes when she meets a queen dragon. The bond they share will be deep and last forever. It will protect them when, for the first time in centuries, Lessa’s world is threatened by Thread, an evil substance that falls like rain and destroys everything it touches. Dragons and their Riders once protected the planet from Thread, but there are very few of them left these days. Now brave Lessa must risk her life, and the life of her beloved dragon, to save her beautiful world. . . .",,,Kindle Edition,,320 pages,"
            Published
        February 26th 2002
         by Del Rey

            
              (first published 1968)
            
","['Fantasy', 'Science Fiction', 'Fantasy', 'Dragons', 'Fiction', 'Science Fiction Fantasy']"
12517140-rascumparata-prin-iubire,"
      Rascumparata prin iubire
",Francine Rivers,"
  4.49
","

  190,194
  ratings
","

    10,644
    reviews
","California. Ţara aurului. Anul 1850. O vreme în care bărbaţii îşi vând sufletele pentru un sac de aur, iar femeile îşi vând trupurile pentru un loc unde să-şi aştearnă capul. Angel nu se asteaptă la nimic altceva din partea bărbaţilor decât la trădare. Vândută unui proxenet şi împinsă de mic copil în mrejele prostituţiei, ea supravieţuieşte ţinând aprinsă flacăra urii. Şi ceea ce urăşte mai presus de orice sunt bărbaţii care se folosesc de ea, ucigându-i sufletul şi lăsând-o goala pe dinăuntru. Atunci îl întâlneşte pe Michael Hosea, un bărbat care caută înainte de toate inima Tatălui său. Michael Hosea ascultă chemarea lui Dumnezeu de a se căsători cu Angel şi de a o iubi necondiţionat. încetul cu încetul, el înşeală aşteptările amare ale lui Angel făcând ca, în ciuda tuturor rezistenţelor, inima ei îngheţată să se înmoaie. Dar odată cu această îmblânzire neaşteptată e copleşită de sentimentul propriei inutilităţi şi e prinsă în vârtejul fricii. Angel fuge. Se întoarce în întuneric, departe de dragostea statornică a soţului ei, îngrozită de adevărul pe care nu poate să-l nege: vindecarea ei finală trebuie să vină de la Cel care o iubeste cel mai mult, mai mult chiar decat Michael Hosea... de la Cel care nu o va părăsi niciodată.O adaptare plină de forţă a cărţii Osea, RĂSCUMPĂRATĂ PRIN IUBIRE este o poveste despre dragostea necondiţionată, rascumpărătoare, mântuitoare a lui Dumnezeu, poveste care poate schimba vieţi.“în câteva cuvinte, RĂSCUMPĂRATĂ PRIN IUBIRE este cea mai convingătoare operă de ficţiune pe care o veţi citi vreodată.” LIZ CURTIS HIGGS, autoare a best-seller-urilor Bookends si Mixed Signals.“Opera scriitoarei Francine Rivers este una din cele mai captivante pe care le-am citit vreodată. RĂSCUMPĂRATĂ PRIN IUBIRE e o carte fascinantă.” PATSY CLAIRMONT, autoare a Sportin'a Tude si Stardust on my Pillow.“Temele biblice sunt frumos creionate în acest roman captivant şi aduse la viaţa prin personaje de neuitat.” STEVE ARTERBURN, New Life ClinicsFRANCINE RIVERS a scris peste douăzeci de romane best-seller şi a obţinut numeroase distincţii, printre care Premiul criticilor literari (Critic's Choice Award) în 1995, 1996, 1997, Premiul romancierilor din Statele Unite RITA (RITA Romance Writers of America Award) pentru cel mai bun roman inspirat, fiind întrodusă în RWA Hall of Fame şi medalia de aur ECPA pentru The Last Sin Eater. Francine locuieşte în California de Nord împreună cu soţul ei, Ricky. Au trei copii căsătoriţi şi doi nepoţi.",,,Paperback,,519 pages,"
            Published
        2007
         by Hypogrammos

            
              (first published 1991)
            
","['Christian Fiction', 'Christian', 'Fiction', 'Romance', 'Historical', 'Historical Fiction', 'Historical']"
26210,"
      Bras & Broomsticks
",Sarah Mlynowski,"
  3.72
","

  9,236
  ratings
","

    606
    reviews
","From the New York Times bestselling author of the Whatever After series, the first book in the hilariously bewitching Magic in Manhattan series! What if all your wishes could come true? Blink your eyes, drink a fizzing pink potion, and poof! Life is perfect. That's Rachel's situation. Except she's not the one who suddenly has magical powers. Her younger sister is. And as Rachel would tell you, spellbooks are wasted on the young!Yes, yes, of course world peace and cures for horrible diseases are important. But so is dancing without looking like she's being electrocuted, winning back her best friend, stopping her dad's wedding, and finding a date for Spring Fling.Rachel's not bewitched. Yet. . . .""Sabrina fans will get a witchy kick out of Bras & Broomsticks!""--Meg Cabot, New York Times bestselling author of The Princess Diaries ""Poof, instant bliss.""--Lauren Myracle, New York Times bestselling author of TTYL and Rhymes with Witches""One magical romp you won't want to miss.""--Discovery Girls""Hilarious."" --Teen People",0385731841,9780385731843),Paperback,,310 pages,"
            Published
        June 13th 2006
         by Delacorte Press

            
              (first published January 1st 2005)
            
","['Young Adult', 'Fantasy', 'Paranormal', 'Witches', 'Fantasy', 'Magic', 'Womens Fiction', 'Chick Lit']"
9274963-fareler-ve-nsanlar,"
      Fareler ve İnsanlar
",John Steinbeck,"
  3.86
","

  1,760,426
  ratings
","

    30,582
    reviews
","The compelling story of two outsiders striving to find their place in an unforgiving world. Drifters in search of work, George and his simple-minded friend Lennie have nothing in the world except each other and a dream--a dream that one day they will have some land of their own. Eventually they find work on a ranch in California’s Salinas Valley, but their hopes are doomed as Lennie, struggling against extreme cruelty, misunderstanding and feelings of jealousy, becomes a victim of his own strength. Tackling universal themes such as the friendship of a shared vision, and giving voice to America’s lonely and dispossessed, Of Mice and Men has proved one of Steinbeck’s most popular works, achieving success as a novel, a Broadway play and three acclaimed films.",975385059X,9789753850599),Paperback,,142 pages,"
            Published
        1996
         by Oda Yayınları

            
              (first published 1937)
            
","['Classics', 'Fiction', 'Academic', 'School', 'Literature', 'Historical', 'Historical Fiction']"
8135831-the-leopard-unleashed,"
      The Leopard Unleashed
",Elizabeth Chadwick,"
  3.96
","

  687
  ratings
","

    54
    reviews
","Renard, Lord of the Ravenstow, is a crusader in Antioch, a place far removed from the cold Welsh Marches of his birth. Summoned home to his ailing father, Renard brings Olwen with him, an exotic dancing girl whose sensuous beauty and wild ways have ensnared him. Yet, in a political match made by their families, Renard is already betrothed to the innocent Elene and he know he is also returning to the duty of marriage. Torn between Olwen and Elene, Renard's personal dilemma is set against a background of increasing civil strife as Ranulf of Chester, his greedy neighbour, strives to snatch his lands. When Renard is taken prisoner at the Battle of Lincoln, his fate is placed in the hand of two women - his former mistress, now in the bed of his deadliest enemy, and his determined yet inexperienced wife, protecting his lands against terrible odds...",0751541362,9780751541366),Paperback,,376 pages,"
            Published
        December 1st 2010
         by Sphere

            
              (first published 1992)
            
","['Historical', 'Historical Fiction', 'Historical', 'Historical', 'Medieval', 'Romance', 'Romance', 'Historical Romance', 'Fiction']"
25757768-die-traum-maschiene,"
      Die Traum-Maschiene
",Carolyn Coman,"
  4.56
","

  9
  ratings
","

    1
    review
","Das Geheimnis der verlorenen Erinnerung Seitdem Hopes kleine Schwester Honey nicht mehr da ist, muss Hope ständig von Honey träumen. Kein Wunder, dass sich eines Tages die wundersame Bank für Erinnerungen bei Hope meldet und sie abholen lässt. Hier darf sie zwar so viel träumen, wie sie möchte, aber sie soll auch ihre Erinnerungen wieder aktivieren, denn davon hat sie zu wenig. Neugierig entdeckt Hope die Schätze, die sich in der Bank verbergen und stößt dabei auf ein Silberkästchen mit der letzten Erinnerungskugel von Honey. Ob es damit gelingt, ihre Schwester wiederzufinden? Eine Geschwistergeschichte um Traum und Wirklichkeit, Allein- und Zusammensein muß er gewöhnliche Bilder, die eine eigene Handlung erzählen.",,,Hardcover,,263 pages,"
            Published
        
        

            
              (first published April 1st 2011)
            
",[]
13318584-cain,"
      Cain
",José Saramago,"
  3.92
","

  17,116
  ratings
","

    1,545
    reviews
","“Saramago juxtaposes an eminently readable narrative of work and poverty, class and desire, knowledge and timelessness—one in which God, too, as he faces Cain in the wake of Noah's Ark, emerges as far more human than expected.” —San Francisco Chronicle In this, his last novel, José Saramago daringly reimagines the characters and narratives of the Old Testament, recalling his provocative The Gospel According to Jesus Christ. His tale runs from the Garden of Eden, when God realizes he has forgotten to give Adam and Eve the gift of speech, to the moment when Noah’s Ark lands on the dry peak of Ararat. Cain, the despised, the murderer, is Saramago’s protagonist. Condemned to wander forever after he kills his brother Abel, Cain makes his way through the world in the company of a personable donkey. He is a witness to and participant in the stories of Isaac and Abraham, the destruction of the Tower of Babel, Moses and the golden calf, the trials of Job. The rapacious Queen Lilith takes him as her lover. An old man with two sheep on a rope crosses his path. And again and again, Cain encounters a God whose actions seem callous, cruel, and unjust. He confronts Him, he argues with Him. “And one thing we know for certain,” Saramago writes, “is that they continued to argue and are arguing still.” A startling book—sensual, funny—and in all ways a fitting end to Saramago’s extraordinary career. “A winkingly blasphemous retelling of the Old Testament . . . Saramago, playfully stretching his chatty late style, pokes holes in the stated logic of the Biblical God throughout the novel.” —The New Yorker",0547840179,9780547840178),Paperback,,176 pages,"
            Published
        October 9th 2012
         by Mariner Books

            
              (first published October 18th 2009)
            
","['Fiction', 'Religion', 'European Literature', 'Portuguese Literature', 'Historical', 'Historical Fiction']"
25194192-the-infinite-sea,"
      The Infinite Sea
",Rick Yancey,"
  3.90
","

  109,454
  ratings
","

    11,728
    reviews
","How do you rid the Earth of seven billion humans? Rid the humans of their humanity.Surviving the first four waves was nearly impossible. Now Cassie Sullivan finds herself in a new world, a world in which the fundamental trust that binds us together is gone. As the 5th Wave rolls across the landscape, Cassie, Ben, and Ringer are forced to confront the Others’ ultimate goal: the extermination of the human race.Cassie and her friends haven’t seen the depths to which the Others will sink, nor have the Others seen the heights to which humanity will rise, in the ultimate battle between life and death, hope and despair, love and hate.",1101996986,9781101996980),Paperback,,304 pages,"
            Published
        November 3rd 2015
         by Speak

            
              (first published September 16th 2014)
            
","['Young Adult', 'Science Fiction', 'Science Fiction', 'Dystopia']"
344151,"
      Poems from the Book of Hours: Das Stundenbuch
",Rainer Maria Rilke,"
  4.42
","

  4,730
  ratings
","

    325
    reviews
",,0811205959,9780811205955),Paperback,408,60 pages,"
            Published
        January 17th 1975
         by New Directions

            
              (first published 1899)
            
","['Poetry', 'Spirituality', 'Religion', 'Classics', 'European Literature', 'German Literature']"
23662053-strength-from-loyalty,"
      Strength from Loyalty
",Autumn Jones Lake,"
  4.34
","

  2,921
  ratings
","

    239
    reviews
","ROCK & HOPE part three.Struggling attorney, Hope Kendall loves her outlaw, biker boyfriend, Rochlan “Rock” North with all her heart, but the questionable activities his motorcycle club are involved in are about to threaten the legal career she’s not even sure she still wants.Rock finally has the support of all his officers to bring Hope deeper into the inner circle of the Lost Kings MC. When his offer to have the club help her out of her legal predicament is met with hostility, he’s once again forced to question whether they are able to make their drastic differences work for the long haul.A near death makes any squabble seem insignificant, but puts a cloud over their future. And while Rock has been working hard to give Hope the honesty she craves, one secret she’s been keeping all along, may finally drive them apart for good.",,,ebook,,330 pages,"
            Published
        March 17th 2015
        

            
              (first published March 2015)
            
","['Romance', 'Romance', 'Contemporary Romance']"
25360394-toss,"
      Toss
",Boomer Esiason,"
  3.25
","

  20
  ratings
","

    5
    reviews
","When golden boy Derek Brody signs a $6 million dollar deal to play for the New York Stars, the rookie quarterback figures the world is his oyster. Reality sets in after meeting his football ""family"" -- the all-too benevolent owner, Papa Goldman; his daughter, the Stars' Director of Communications, Dominique, who has a certain fondness for quarterbacks; a frustrated head coach; a team full of malcontents and racial tensions; and a very shady Director of Player Personnel.But all of his concerns become secondary when an ex-Stars quarterback is murdered, and Brody finds himself hustling just to stay alive, while confronting the scars of his own past. With a little luck, smarts, and help from a beautiful aspiring actress, this is one time he can't drop the ball. Someone seems intent on sabotaging the Stars, and perhaps the future of entire football league is at stake.Retired gridiron great Boomer Esiason has delivered a sharp, edgy, insiders look at the game and the business of professional football.",1501279874,9781501279874),Audio CD,,,"
            Published
        August 11th 2015
         by Brilliance Audio

            
              (first published October 1st 1998)
            
","['Fiction', 'Sports and Games', 'Sports', 'Football']"
29847102-magnus-chase-and-the-hammer-of-thor,"
      Magnus Chase and the Hammer of Thor
",Rick Riordan,"
  4.35
","

  55,396
  ratings
","

    5,318
    reviews
","My name is Magnus Chase. Two months ago I died fighting a fire giant and woke up in Hotel Valhalla as one of Odin's warriors. Time for a rest? I wish.When I meet Otis, an informant with a lead on Thor's missing hammer, all I get is the name 'Provincetown' before a wolf-masked assassin takes him out and warns me to stay away.Someone really doesn't want me to find the hammer, and even if I could it's rumoured to be underground, guarded by powerful magic.There's just one person who could help. Someone who demands a very high price: the gods' worst enemy, Loki.",0141342544,9780141342542),Hardcover,,466 pages,"
            Published
        October 4th 2016
         by Puffin

      ","['Fantasy', 'Fantasy', 'Mythology', 'Young Adult']"
18915278-miss-santa-claus-of-the-pullman,"
      Miss Santa Claus of the Pullman
",Annie Fellows Johnston,"
  4.15
","

  13
  ratings
","

    2
    reviews
",,,,Kindle Edition,,196 pages,"
            Published
        December 18th 2012
        

            
              (first published January 1st 1913)
            
","['Holiday', 'Christmas', 'Fiction', 'Classics']"
27676172-labour-day,"
      Labour Day: Origin, Meaning, and Trivia
",Francis Okumu,"
  5.00
","

  2
  ratings
","

    1
    review
","How well do you know the story and origin of Labour Day? The 1st of May is widely celebrated as 'Labour Day' or 'International Workers' Day' and is a declared national public holiday in many countries. But in some European countries, the day is marked as a traditional spring holiday; marking the beginning of spring, and not as ""Labour Day"" or ""International Workers' Day."" Interestingly, in USA and Canada, the day is marked as 'Labor Day', on a different date; 1st Monday of September each year. This material carefully walks you through the whole story of Labour Day; its origin and players, and clearly paints to you the true pictures of the events that subsequently lead to the global recognition and celebration of 'Labour Day'. And it doesn't End there! It beautifully explain the difference between Labour/Labor Day and May 1 (May 1 is also referred to as May Day, and is marked in several European countries as the beginning of spring). As you continue to turn the pages, you will learn the invaluable story of the International Labour Organization, and its unrelenting effort towards promoting the agenda for decent work for all through: promotion of jobs, guaranteeing rights at work (recognition and respect for the rights of all workers), extending social protection, and promoting social dialogue between employers and workers. This book on Labour Day / Labor Day is invaluably ideal for adults and kids. Towards it end, you have a chance to tackle a trivia focusing on Labour Day related questions. This book is a must own for every home.""",1511752734,9781511752732),Paperback,,48 pages,"
            Published
        April 15th 2015
         by Createspace Independent Publishing Platform

      ",[]
11071275-lies-and-the-lying-liars-who-tell-them,"
      Lies and the Lying Liars Who Tell Them
",Al Franken,"
  3.81
","

  27,431
  ratings
","

    894
    reviews
","Al Franken, one of America's savviest satirists has been studying the rhetoric of the Right. He has listened to their cries of 'slander', 'bias' and even 'treason'. He has examined the Bush administration's policies of squandering our surplus, ravaging the environment, and alienating the rest of the world. He's even watched Fox News. A lot. And in this fair and balanced report, Al bravely exposes them all for what they are: liars. Lying, lying, liars.",,,Kindle Edition,,448 pages,"
            Published
        
        

            
              (first published January 1st 2003)
            
","['Nonfiction', 'Politics', 'Humor', 'Humor', 'Comedy']"
119790,"
      The Tao of Pooh
",Benjamin Hoff,"
  4.02
","

  90,800
  ratings
","

    3,899
    reviews
",,0140067477,9780140067477),Paperback,,158 pages,"
            Published
        July 28th 1983
         by Penguin Books

            
              (first published 1982)
            
","['Philosophy', 'Nonfiction', 'Religion', 'Spirituality']"
30622234-the-history-of-the-decline-and-fall-of-the-roman-empire,"
      The History of The Decline and Fall of the Roman Empire: Complete and Unabridged (With All Six Volumes, Original Maps, Working Footnotes, Links to Audiobooks and Illustrated)
",Edward Gibbon,"
  4.48
","

  25
  ratings
","

    1
    review
","The History of the Decline and Fall of the Roman Empire (sometimes shortened to Fall of the Roman Empire) is a book of history written by the English historian Edward Gibbon. It traces the trajectory of Western civilization (as well as the Islamic and Mongolian conquests) from the height of the Roman Empire to the fall of Byzantium.  The work covers the history of the Roman Empire, Europe, and the Catholic Church from 98 to 1590 and discusses the decline of the Roman Empire in the East and West. Because of its relative objectivity and heavy use of primary sources, unusual at the time, its methodology became a model for later historians. This led to Gibbon being called the first ""modern historian of ancient Rome""  This version includes working footnotes unobtrusively placed at the back of the book with active links for easy navigation, maps from the original book, modern maps, and links to audiobook of all volumes. ",,,Kindle Edition,,512 pages,"
            Published
        June 13th 2016
         by Titan Read Classics

      ","['History', 'Nonfiction']"
32485429-briar-rose,"
      Briar Rose
",Caroline Lee,"
  4.22
","

  146
  ratings
","

    23
    reviews
","Lucky for this sleeping beauty, her hero has the recipe for True Love!  Briar Rose Jorgenson has always been much more comfortable with her best friend’s family than her own. Her mother and grandmother pull her in opposite directions, demanding her attention to “proper” pursuits… when all she wants to do is bake. Well, that and spend time with Everland’s newest resident, scrumptious Gordon MacKinnon. Now that Gordon has made a home for himself in the quaint western town of Everland, he’s working hard at fulfilling his dream of owning a restaurant. Plagued by memories of a childhood of crime on the streets of Edinburgh and a decade of servitude, Gordon’s determined to create something special for his neighbors in Everland. And he knows just the woman he wants to share in his dream: Briar, the sweet temptress who puts the icing on his cake. But when Briar’s family starts making decisions about her future, Gordon’s dash of despair turns into a heaping spoonful of desperation. It will take an unlikely—almost fairy tale!—solution to make sure that these two have a chance at their succulent Happily Ever After.    The Everland series has a Heat Level of 1/5 (suitable for all audiences) #HistoryWithHeart ************************************************ The Brides of Everland, Ever After  Step into Everland, Wyoming, where the people on the street are more than what they appear, and there's just a hint of magic in the air. From evil villains to mysterious godmothers, handsome cowboys to hidden princesses... welcome to Everland, Ever After.  Little Red (Rojita + Hank) Ella (Ella + Ian) Beauty (Arabella + Vincenzo) The Stepmother (Meri + Jack) Rapunzelle (Zelle + Dmitri) Briar Rose (Briar + Gordon) Rose Red, a Christmas Tale (Rose + Bear) ",,,Kindle Edition,,130 pages,"
            Published
        October 5th 2016
        

      ","['Romance', 'Historical Romance', 'Historical', 'Romance', 'Westerns', 'Fantasy', 'Fairy Tales']"
27995772-rhundradets-k-rlekssaga,"
      Århundradets kärlekssaga
",Märta Tikkanen,"
  4.32
","

  1,259
  ratings
","

    85
    reviews
",,9176421457,9176421457,Paperback,,184 pages,"
            Published
        1983
         by Månpocket

            
              (first published 1978)
            
","['Poetry', 'Feminism', 'European Literature', 'Finnish Literature', 'European Literature', 'Swedish Literature', 'Classics']"
18479697-oryx-crake,"
      Oryx & Crake
",Margaret Atwood,"
  4.01
","

  202,557
  ratings
","

    12,332
    reviews
",,0349004064,9780349004068),Paperback,,436 pages,"
            Published
        August 29th 2013
         by Virago

            
              (first published April 22nd 2003)
            
","['Fiction', 'Science Fiction', 'Science Fiction', 'Dystopia', 'Apocalyptic', 'Post Apocalyptic', 'Fantasy']"
333071,"
      Ever Increasing Faith
",Smith Wigglesworth,"
  4.53
","

  653
  ratings
","

    51
    reviews
","Adventures in Faith For author Smith Wigglesworth, life was a continual adventure. Always trusting God, even in the most hopeless situations, he had total confidence in the power of Christ. Join this late evangelist in the great adventure called “faith,” where miracles were daily events. Witness the many accounts of deliverance from diabetes, tuberculosis, demon possession, and even death. Prepare to be overwhelmed as the seed of faith begins to expand and grow in your heart. Watch as God moves, touching lives with healing and deliverance—miracles that follow as signs of the power of faith. Your faith, great or small, can multiply ever increasingly as it overflows into the lives around you, bringing glory to God and blessings to the world!  ",0883686333,9780883686331),Paperback,,224 pages,"
            Published
        June 1st 2001
         by Whitaker House

            
              (first published 1924)
            
","['Christian', 'Nonfiction', 'Christian', 'Christian Living', 'Religion', 'Faith', 'Spirituality']"
20439328-how-to-be-both,"
      How to Be Both
",Ali Smith,"
  3.65
","

  16,099
  ratings
","

    2,154
    reviews
","Passionate, compassionate, vitally inventive and scrupulously playful, Ali Smith’s novels are like nothing else. A true original, she is a one-of-a-kind literary sensation. Her novels consistently attract serious acclaim and discussion—and have won her a dedicated readership who are drawn again and again to the warmth, humanity and humor of her voice. How to be both is a novel all about art’s versatility. Borrowing from painting’s fresco technique to make an original literary double-take, it’s a fast-moving genre-bending conversation between forms, times, truths and fictions. There’s a Renaissance artist of the 1460s. There’s the child of a child of the 1960s. Two tales of love and injustice twist into a singular yarn where time gets timeless, structural gets playful, knowing gets mysterious, fictional gets real—and all life’s givens get given a second chance.A NOTE TO THE READER:Who says stories reach everybody in the same order?This novel can be read in two ways and this book provides you with both.In half of all printed editions of the novel the narrative EYES comes before CAMERA.In the other half of printed editions the narrative CAMERA precedes EYES.The narratives are exactly the same in both versions, just in a different order. The books are intentionally printed in two different ways, so that readers can randomly have different experiences reading the same text. So, depending on which edition you happen to receive, the book will be: EYES, CAMERA, or CAMERA, EYES. Enjoy the adventure.",,,Kindle Edition,,376 pages,"
            Published
        September 4th 2014
         by Penguin

            
              (first published August 28th 2014)
            
","['Fiction', 'Historical', 'Historical Fiction', 'Contemporary', 'Art', 'Literary Fiction']"
18827426-everywhere-we-go,"
      Everywhere We Go
",Dougie Brimson,"
  3.15
","

  246
  ratings
","

    10
    reviews
","Everywhere We Go gives the most remarkable and frightening insight into the behaviour of the football thug. Written by two people who know the world of the hooligan from the inside, this book features many first-hand accounts of incidents, from both perpetrators and victims, that make chilling reading. It builds up to provide the most comprehensive look behind the matchday madness that has yet been published, explores:• The changing face of football violence• Who gets involved - and why• How the ‘firms’ operate, both home and away• The role of ‘scouts’ and ‘spotters’ in planning violence• The football establishment - and how they can help solve the problem• The involvement of the far right in football and the issue of racism",,,Kindle Edition,,219 pages,"
            Published
        December 7th 2011
         by Category C Publishing

      ","['Football', 'Nonfiction']"
