n,title,author,rating,num_ratings,num_reviews,descrip,isbn,isbn13,binding,edition,pages,published_on,genres 
18383137-positively-bodyful,"
      Positively Bodyful
",LaQuisha Hall,"
  4.67
","

  3
  ratings
","

    0
    reviews
","Are you comparing yourself to others or putting yourself down? If so, you are not alone. As a young lady, you are going through a lot of changes in your body. And, as your body changes, so does your image of yourself. It is not always easy to like every part of your looks, but when you get stuck on the negatives it can really bring down your self-esteem. Written by a woman who was teased for being ""skinny"" throughout her life, this journal will encourage you to use your creativity to keep your mind positive. Prepare yourself to step into your Queendom!",1484850742,9781484850749),Paperback,,68 pages,"
            Published
        April 29th 2013
         by Createspace Independent Publishing Platform

      ",[]
16081836-love-lines,"
      Love Lines
",Diana Nixon,"
  4.04
","

  109
  ratings
","

    49
    reviews
","Love lines series:The traces of supernatural powers have always been crossing the world of human beings. Many people know about the existence of healers, mind readers, oneiromancers and wizards. But for centuries their lives have been kept secret and no one has ever heard about one special place, where those gifted people studied.Neither has Eileen Clark, whose life has never been different from the one other teenagers have.But one day everything changes. Eileen finds out that she belongs to the mysterious world of unnatural and the destiny leads her to Dever – a closed university for the people like her.Nothing will ever be the same again… New life, new friends, new enemies…But the true love will never let her down. It will help to go through everything….#1 – Love lines:The story begins with a strange dream, which has been torturing Eileen for nights. Trying to find out its hidden meaning she leans on her best friend Amanda for help. The two of them go to a fortune-teller, who predicts changes in Eileen’s life. Eileen and Amanda, whose family is one of the seven founders of Dever, go there to start new life and get education. Coming to the university Eileen meets Christian, Amanda’s brother, whom she falls in love with from the very first sight. But, as it turns out later, Christian is in love with her too. They couldn’t even imagine that many years ago their lives were bound by magical spells. But now they have to find out why…",,,ebook,Gift Edition,,"
            Published
        October 11th 2012
         by Lulu.com

            
              (first published March 29th 2012)
            
","['Fantasy', 'Magic', 'Romance', 'Paranormal Romance', 'Fantasy', 'Fantasy', 'Paranormal', 'Romance']"
16071790-just-what-kind-of-mother-are-you,"
      Just What Kind of Mother Are You?
",Paula Daly,"
  3.79
","

  9,511
  ratings
","

    1,183
    reviews
","A searing and sinister thriller for readers who liked Gone Girl.What if your best friend's child disappears? And it was all your fault.A searing and sinister thriller for readers who liked Gone Girl.What if your best friend's child disappears? And it was all your fault. This is exactly what happens to Lisa Kallisto, overwhelmed working mother of three, one freezing December in the English Lake District. She takes her eye off the ball for just a moment and her whole world descends into the stuff of nightmares. Because, not only is thirteen-year-old Lucinda missing, and not only is it all Lisa's fault, but she's the second teenage girl to disappear within this small tightknit community over two weeks. The first girl turned up stripped bare, dumped on a busy high street, after suffering from a terrifying ordeal. Wracked with guilt over her mistake and after being publicly blamed by Lucinda's family, Lisa sets out to right the wrong. But as she begins peeling away the layers surrounding Lucinda's disappearance, Lisa learns that the small, posh, quiet town she lives in isn't what she thought it was, and her friends may not be who they appear, either.",0385680074,9780385680073),Paperback,,320 pages,"
            Published
        April 30th 2013
         by Doubleday Canada

      ","['Mystery', 'Fiction', 'Thriller', 'Suspense', 'Thriller', 'Mystery Thriller', 'Mystery', 'Crime']"
11729483-hemel-en-hel,"
      Hemel en hel
",Jón Kalman Stefánsson,"
  4.16
","

  2,844
  ratings
","

    448
    reviews
","Op een dag gaan twee vrienden, Bardur en 'de jongen' de zee op om te vissen. Ze worden overvallen door een storm en Bardur raakt onderkoeld. De jongen probeert zijn vriend te redden, maar moet uiteindelijk machteloos toezien hoe hij sterft.Een boek heeft indirect tot de dood van Bardur geleid: Bardur was zo onder de indruk van Het verloren paradijs van John Milton dat hij vlak voor het vertrek even naar zijn hut was teruggelopen om een paar mooie regels te lezen. Die wilde hij in de boot aan zijn vriend citeren, maar daardoor vergat hij zijn warme jas mee te nemen. Na de dood van Bardur gaat de jongen op reis om het boek terug te brengen naar de man die het uitleende.",9041415351,9789041415356),Hardcover,,206 pages,"
            Published
        September 2010
         by Anthos

            
              (first published 2007)
            
","['Fiction', 'Historical', 'Historical Fiction']"
18163180-london,"
      London: Angel
",Windry Ramadhina,"
  3.81
","

  1,680
  ratings
","

    274
    reviews
","Pembaca Tersayang,Mari berjalan di sepanjang bantaran Sungai Thames, dalam rintik gerimis dan gemilang cahaya dari London Eye. Windry Ramadhina, penulis novel Orange, Memori, dan Montase mengajak kita menemani seorang penulis bernama Gilang mengejar cinta Ning hingga ke Fitzrovia. Namun, ternyata tidak semudah itu menyatakan cinta. Kota London malah mengarahkannya kepada seorang gadis misterius berambut ikal. Dia selalu muncul ketika hujan turun dan menghilang begitu hujan reda. Sementara itu, cinta yang dikejarnya belum juga ditemukannya. Apakah perjalanannya ini sia-sia belaka?Setiap tempat punya cerita. Dalam dingin kabut Kota London, ada hangat cinta menyelusup.Enjoy the journey,EDITOR",9797806537,9789797806538),Paperback,,330 pages,"
            Published
        2013
         by Gagas Media

      ","['Romance', 'Novels', 'Asian Literature', 'Indonesian Literature', 'Fiction']"
6861156-better-out-than-in,"
      Better Out Than In
",Adam Wallace,"
  4.22
","

  18
  ratings
","

    4
    reviews
",,0980354749,9780980354744),Paperback,,118 pages,"
            Published
        November 1st 2007
         by Jojo Publishing

      ",[]
18251073-matter-of-resistance,"
      Matter of Resistance
",Raymond Vogel,"
  4.13
","

  31
  ratings
","

    17
    reviews
",,0989312836,9780989312837),Paperback,,318 pages,"
            Published
        August 22nd 2013
         by Aec Stellar Publishing, Inc.

            
              (first published October 9th 2011)
            
",['Science Fiction']
6794736-verlorene-bilder-verlorene-leben,"
      Verlorene Bilder, verlorene Leben: Jüdische Sammler und was aus ihren Kunstwerken wurde
",Melissa Müller,"
  4.12
","

  103
  ratings
","

    16
    reviews
","Im größten Kunstraub aller Zeiten enteignete das Naziregime etwa 600 000 Kunstwerke aus jüdischem Besitz. Sie wurden gestohlen, beschlagnahmt, eingezogen, zwangsverkauft oder versteigert. Seit 1945 bemühen sich Geschädigte und Erben meist mit mäßigem Erfolg um die Rückgabe ihrer 'verlorenen Bilder', der oft letzten physisch greifbaren Erinnerungen an die in der NS-Zeit 'verlorenen Leben'. Während die Medien häufig nur über die heute zu erzielenden Kaufpreise der Bilder berichten, erzählt dieses Buch von den Menschen hinter den einstigen Sammlungen und gibt tiefe Einblicke in die Problematik der Kunstrestitution. Das Buch stellt die Biografien vor von: LILLY und CLAUDE CASSIRER, Berlin • PAUL WESTHEIM, Berlin • ALFRED, TEKLA und HANS HESS, Erfurt • LEO BENDEL, Berlin • ELEONORA und FRANCESCO VON MENDELSSOHN, Berlin • WALTER WESTFELD, Düsseldorf SOPHIE LISSITZKY-KÜPPERS, Hannover/München • MAX SILBERBERG, Breslau • MAX STEINTHAL, Berlin • OSCAR HULDSCHINSKY und ANN SOMMER, Berlin • ADELE und FERDINAND BLOCH-BAUER, Wien KARL GRÜNWALD, Wien ALMA MAHLER-WERFEL, Wien • ALPHONSE MAYER und LOUIS NATHANIEL DE ROTHSCHILD, Wien • JACQUES GOUDSTIKKER, Amsterdam (amazon.de)",3938045302,9783938045305),Hardcover,,256 pages,"
            Published
        January 15th 2009
         by Elisabeth Sandmann

            
              (first published 2009)
            
","['Art', 'Nonfiction', 'History', 'War', 'World War II', 'Mystery', 'Crime', 'Art', 'Art History', 'World War II', 'Holocaust']"
355704,"
      Such a Perfect Sister
",Donna Hay,"
  3.66
","

  130
  ratings
","

    14
    reviews
","Yet another of Phoebe Redmond's friends is getting married and once again, as bridesmaid, she must suffer the mortification of a taffeta frock that does nothing for her figure. As if she didn't have enough problems, her job as sous chef at a smart bar and restaurant is like working in a war zone under the command of a psychopath. To cap it all, the man she wants, Luke, is dating someone else, and it happens to be her dazzling sister Alex. It's tough. It's even tougher because she suspects that Alex isn't really in love with Luke at all. Then Alex rashly accepts Luke's proposal and Phoebe must don taffeta once more. But Phoebe's not the only one let down in love. One evening, into the restaurant walks Will, all dressed up with nowhere to go. He's just come from a wedding—his own—where the bride jilted him at the altar.",0752848364,9780752848365),Paperback,,320 pages,"
            Published
        January 1st 2003
         by Orion Publishing

            
              (first published 2002)
            
","['Womens Fiction', 'Chick Lit']"
7014332-sherlock-holmes,"
      Sherlock Holmes: The Complete Novels and Stories: Volumes I and II
",Arthur Conan Doyle,"
  4.51
","

  158,762
  ratings
","

    3,450
    reviews
","Since his first appearance in ""Beeton's Christmas Annual ""in 1887, Sir Arthur Conan Doyle's Sherlock Holmes has been one of the most beloved fictional characters ever created.Now, in two paperback volumes, Bantam Classics presents ""all"" fifty-six short stories and four novels featuring Conan Doyle's classic hero-a truly complete collection of SherlockHolmes's adventures in crime Volume I includes the early novel ""A Study in Scarlet,"" which introduced the eccentric genius of Sherlock Holmes to the world. This bafflingmurder mystery, with the cryptic word ""Rache"" written in blood, first brought Holmes together with Dr. John Watson. Next, ""The Sign of Four ""presents Holmes's famous""seven percent solution"" and the strange puzzle of Mary Morstan in the quintessential locked-room mystery. Also included are Holmes's feats of extraordinary deception in such famous cases asthe chilling ""The Adventure of the Speckled Band,"" the baffling riddle of ""The Musgrave Ritual,"" and the ingeniously plotted ""The Five Orange Pips."" Volume II begins with ""The Hound of Baskervilles,"" a haunting novel of murder on eerie Grimpen Moor, which has rightly earned its reputation as the finest murder mystery ever written.""The Valley of Fear"" matches Holmes against his archenemy, the master of imaginative crime, Professor Moriarty. In addition, the loyal Dr. Watson has faithfully recorded Holmes's feats ofextraordinary detection in such famous cases as the thrilling ""The Adventure of the Red Circle,"" Holmes's tragic and fortunately premature farewell in ""The Final Problem,""and the twelve baffling adventures from ""The Case Book of Sherlock Holmes."" Conan Doyle's incomparable tales bring to life a Victorian England of horse-drawn cabs, fogs, andthe famous lodgings at 221 B Baker Street, where for more than forty years Sherlock Holmes earned his undisputed reputation as the greatest fictional detective of all time.",0553897446,9780553897449),ebook,,1856 pages,"
            Published
        August 26th 2003
         by Bantam Classics

            
              (first published 1927)
            
","['Classics', 'Mystery', 'Fiction', 'Mystery', 'Crime']"
16173110-mummy-s-little-helper,"
      Mummy’s Little Helper: The Heartrending True Story of a Young Girl Secretly Caring for Her Severely Disabled Mother
",Casey Watson,"
  4.42
","

  946
  ratings
","

    38
    reviews
","The fifth book from bestselling author and specialist foster carer Casey Watson.A recent census shows that there are at least 175,000 child carers in the UK, 13,000 of whom care for more than 50 hours a week. Many remain invisible to a system that would otherwise help them. Abigail is one of those children. This is her story.Ten-year-old Abigail has never known her father. Her mother, Sarah, has multiple sclerosis, and Abigail has been her carer since she was a toddler – shopping, cooking, cleaning and attending to her personal needs. When Sarah is rushed to hospital, suddenly this comes to the attention of the social services, and Abigail has nowhere to go.Though she doesn’t fit the usual profile of a child that specialist foster carers Casey and Mike Watson would take on, they are happy to step in and look after Abigail. It’s an emergency, after all – and all that’s needed is a loving temporary home, while social services look into how to support the family so that they can be reunited.But it soon becomes clear that this isn’t going to happen. Sarah’s MS is now at a very advanced stage, and the doctors are certain that there will no longer be periods of remission. Abigail’s emotional state starts to spiral out of control as she struggles to let go of the burden of responsibilities she has carried for so long.Sarah and Abigail insist that they do not need help, but with no other family to contact, social services are left with no choice but to find long-term care for Abigail, against their wishes. But Casey never gives up on a child in need, and she knows there must be another solution…",000747959X,9780007479597),Paperback,,320 pages,"
            Published
        March 14th 2013
         by HarperElement

      ","['Nonfiction', 'Crime', 'True Crime', 'Autobiography', 'Memoir', 'Family Law', 'Fostering']"
82199,"
      The Five Fingers
",Gayle Rivers,"
  4.13
","

  467
  ratings
","

    43
    reviews
",,0553196529,9780553196528),Mass Market Paperback,,353 pages,"
            Published
        June 1st 1991
         by Bantam

            
              (first published 1978)
            
","['Fiction', 'War', 'Military Fiction', 'Historical', 'Historical Fiction', 'War', 'Action']"
9475091-obsesi,"
      Obsesi
",Lexie Xu,"
  4.23
","

  2,348
  ratings
","

    128
    reviews
","Halo, namaku Jenny Angkasa dan hidupku saat ini bagaikan deretan mimpi buruk. Pertama-tama, aku dimusuhi Hanny, cewek paling populer di sekolah yang tadinya adalah sahabatku satu-satunya. Mantan sohibku itu kini menganggapku lebih rendah daripada amuba, bahkan aku dikutuk untuk menjalani hidup sial selamanya.Kedua, dua teman sekelasku yang memiliki nama yang sama denganku mengalami kecelakaan yang sangat mengerikan. Berdasarkan observasi umum, aku akan menjadi korban berikutnya. Bagaimana aku tidak deg-degan?Ketiga, aku mulai uring-uringan tinggal di rumah yang sudah kudiami selama enam tahun terakhir ini. Memang sih, kabarnya rumahku dihantui oleh wanita bergaun putih dan berambut panjang serta seorang anak perempuan kecil. Tapi selama ini kami hidup berdampingan tanpa saling mengganggu kok. Kini, mendadak saja di rumahku muncul kejadian misterius.Apa yang terjadi sebenarnya? Benarkah penyebab semua masalah ini adalah hantu-hantu masa lalu? Atau gara-gara kutukan Hanny yang ternyata manjur banget? Atau ada misteri lain di balik semua ini?",,,Paperback,,240 pages,"
            Published
        October 2010
         by PT Gramedia Pustaka Utama

      ","['Thriller', 'Mystery', 'Asian Literature', 'Indonesian Literature', 'Romance']"
240537,"
      The Wisdom of Alexander the Great: Enduring Leadership Lessons from the Man Who Created an Empire
",Lance B. Kurke,"
  3.87
","

  100
  ratings
","

    13
    reviews
","""Exceptional leaders are the ones who are able to analyze problems, optimize resources, inspire loyalty, and execute strategy. There is no more stunning example in history than Alexander the Great, whose leadership skills were so immense that they still resonate some 2,000 years later.The Wisdom of Alexander the Great reveals four leadership processes distilled from the life and extraordinary accomplishments of Alexander, King of Macedonia. Readers will learn how he:* reframed problems in order to meet seemingly insurmountable challenges* built alliances by using his strength to generate trust and respect, not just fear* established identity and """"branded"""" himself a unifier, thus keeping the home base secure while continuing to expand his empire* recognized and assimilated the cultures and symbols of different peoples, becoming a powerful and trusted figure everywhere he wentThe Wisdom of Alexander the Great relates 34 riveting episodes from Alexander's expansion through Asia Minor, Egypt, Mesopotamia, the Middle East, the Persian Empire, and India. Each example, tied to a modern-day counterpart, imparts valuable lessons from the timeless legend of one of the greatest leaders in history.""",0814408206,9780814408209),Hardcover,,168 pages,"
            Published
        August 30th 2004
         by AMACOM/American Management Association

      ","['History', 'Leadership', 'Nonfiction', 'Business']"
4213261-as-we-forgive,"
      As We Forgive: Stories of Reconciliation from Rwanda
",Catherine Claire Larson,"
  4.32
","

  298
  ratings
","

    46
    reviews
","Inspired by the award-winning film of the same name.If you were told that a murderer was to be released into your neighborhood, how would you feel? But what if it weren’t only one, but thousands?Could there be a common roadmap to reconciliation? Could there be a shared future after unthinkable evil? If forgiveness is possible after the slaughter of nearly a million in a hundred days in Rwanda, then today, more than ever, we owe it to humanity to explore how one country is addressing perceptual, social-psychological, and spiritual dimensions to achieve a more lasting peace. If forgiveness is possible after genocide, then perhaps there is hope for the comparably smaller rifts that plague our relationships, our communities, and our nation. Based on personal interviews and thorough research, As We Forgive returns to the boundary lines of genocide’s wounds and traces the route of reconciliation in the lives of Rwandans—victims, widows, orphans, and perpetrators—whose past and future intersect. We find in these stories how suffering, memory, and identity set up roadblocks to forgiveness, while mediation, truth-telling, restitution, and interdependence create bridges to healing. As We Forgive explores the pain, the mystery, and the hope through seven compelling stories of those who have made this journey toward reconciliation. The result is a narrative that breathes with humanity and is as haunting as it is hopeful.",0310287308,9780310287308),Paperback,,288 pages,"
            Published
        February 10th 2009
         by Zondervan

            
              (first published February 1st 2009)
            
","['Nonfiction', 'Eastern Africa', 'Rwanda', 'Cultural', 'Africa', 'History', 'Christian', 'Religion', 'Christianity']"
11968674-a-disturbed-girl-s-guide-to-curing-boredom,"
      A Disturbed Girl's Guide to Curing Boredom
",James   Howell,"
  3.67
","

  148
  ratings
","

    20
    reviews
","Hannah Harker is bored. Her tedious job as a local newspaper reporter is grinding her soul to dust and she cannot find anything to interest or excite her. Refusing to accept an average life of anonymity, she decides to tear up all the rule books and do everything in her power to find a cure for this boredom. Free from the shackles of social convention and morality, she sets off down a dark and dangerous path that will change her forever. A terrible tragedy of her own making sends her spiralling into meltdown and the lives of countless people get dragged into her twisted world. Embarking on a brutal journey through Asia, she befriends arms dealers in Thailand, gangsters in Hong Kong and terrorists in Malaysia, while breaking the hearts of men and women at every turn. As the clock ticks down to a shattering conclusion, the world can only pray that she self-destructs before creating the most staggering news event in history.",0956926002,9780956926005),Paperback,,238 pages,"
            Published
        July 4th 2011
         by Amygdala Press

            
              (first published June 30th 2011)
            
","['Fiction', 'Thriller', 'Dark', 'Literature']"
6955283,"
      الغد المشتعل
",مصطفى محمود,"
  3.94
","

  637
  ratings
","

    70
    reviews
","الناشر:هذا الكتاب أخطر ما كتب د. مصطفى محمود حتى الآن .. فهو كتاب غير عادي تماما كما أن د. مصطفى محمود كاتب غير عادي ايضا. فالدكتور مصطفى محمود من أكثر الكتاب صدقا وصراحة.. فهو صادق مع نفسه ومع القراء .. لا يخشى فيما يكتبه إلا الله ولو غضب البعض... فهو لا يجامل أو ينافق أو يهادن.. إنه يقول"" ان الصراع الحقيقي الذي يجري الآن هو صراع قيم ومصالح.. وحكاية الارهاب تلبيس وتدليس"" لتغيير وجه القضية"" . وعن الأصولية وحكايتها يقول ""الذين يديرون العمليات الارهابية يسمون انفسهم بالاصوليين ويلبسون الجلاليب القصيرة ويطيلون اللحى ويرددون آية وحيدة من القرآن هى : ومن لم يحكم بما انزل الله فاولئك هم الكافرون"" وحديثا واحد هو "" من رأى منكم منكرا فليغيره بيده"" ولا يعرفون من الدين غير هذا.. وهم الانسان الآلي الذي صنعه المتآمرون الكبار لهدف واحد ولاستراتيجية محددة هى قلب النظم الموجودة وإحداث الفوضى تمهيدا لمرحلة تأتي، غايتها هدم الدين ذاته والقضاء عليه"" ويسترسل د. مصطفى محمود قائلا "" ولا علاقة بين كلمة المنصولية المتداولة وفقه الاصول المعروف كما يتبادر إلى الذهن.. فليس بين هؤلاء الارهابيين فقيه واحد ولا عالم حقيق وانما كلهم شباب محبط محدود المعرفة نقليل المحصول يعمل بالأجرة ويقتل وينسف ويفجر مقابل عمولة من الدولار"" ويؤكد د. مصطفى محمود : ان السبب في اننا نعيش في عصر انحطاط كامل هو أننا اتجهنا إلى تقليد المجتمع الغربي في أوربا وامريكا وتركنا تقاليدنا ومعتقداتنا وقيمنا وتعاليم ديننا. وهذا الكتاب إنذار لشبابنا للبعد عن الطريق الذي يؤدي بهم إلى الهاوية.. وفي نفس الوقت يهديهم إلى الطريق الصحيح.. بالمنطق والعقل.",,,Paperback,,205 pages,"
            Published
        1998
         by دار أخبار اليوم

      ",['Politics']
17166165-the-fallout,"
      The Fallout
",S.A. Bodeen,"
  3.82
","

  3,691
  ratings
","

    527
    reviews
","In this long-awaited sequel to The Compound, Eli and his family can run but they can't hide.After barely escaping from the compound where Eli’s dad kept his family for six years, they’re learning to acclimate to “normal” life—whatever that is for them. It seems like the entire world wants to know what happened to this high profile family.Slowly they begin to make their way back into the world, but Eli can’t escape the creeping feeling that they’re being watched everywhere they go. But by who?Eli’s anxiety is heightened as unnerving information continually surfaces about Eli’s dad’s company. Not to mention the sketchy new friend his twin brother Eddy has. Nothing seems to be “normal” anymore. New people are entering their lives—but who can Eli and his family trust?",0312650116,9780312650117),Hardcover,,336 pages,"
            Published
        September 24th 2013
         by Feiwel & Friends

      ","['Young Adult', 'Science Fiction', 'Science Fiction', 'Dystopia']"
13568555-the-phantom-king,"
      The Phantom King
",Heather Killough-Walden,"
  4.20
","

  2,930
  ratings
","

    147
    reviews
","Siobhan Ashdown was born of magic; it rides her blood like a phantom, tainted and dark and unpredictable. She is a warlock, and the power within her is unlike any before known to her kind. So it’s no surprise that the most powerful of the demons who feed off of this warlock magic not only recognizes the enormous potential she represents but determines that he will possess her at any cost.Even if it means war with the entire supernatural world.Thanatos has ruled Purgatory as the Phantom King since time immemorial. King of a vast plane of solitude, he is a free spirit, a lone rider, a tattooed man of wind and dust and nonexistent boundaries. Then he turns around one morning to find himself face to face with Siobhan Ashdown, a woman with hair as red and wild as his soul, eyes like melted gold, and a spirit as elusive as his own. Time stops, the world tilts, and the fact that she attacks him right off the bat does little to deter his romantic convictions.Thirteen Kings are severed by lust and greed, an ancient vampire and his rogue creation lay claim to what is not theirs, the whisperings of war begin to shake the foundation of the supernatural world, and primordial evil awakens from its slumber to slither across the land in this second installment in the Big Bad Wolf spinoff series, The Kings, by Heather Killough-Walden.",,,Kindle Edition,,204 pages,"
            Published
        May 12th 2012
        

      ","['Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Romance', 'Paranormal', 'Vampires', 'Fantasy']"
303948,"
      A Time for Dancing
",Davida Wills Hurwin,"
  4.31
","

  2,161
  ratings
","

    243
    reviews
","Samantha and Juliana. Sam and Jules -- they've been best friends forever. Now, in the summer before their senior year, they're ready for whatevers coming.College? Professional dance careers? They'll share the triumphs and face the tears together. But neither of them are prepared for what does happen next. Jules is diagnosed with cancer. And there is no cure. ""An unforgettable debut by a writer to watch.The novel is beautifully composed, with dialogue that never falters, characters who are fully realized, and plotting to make readers turn the pages through their tears."" -- Kirkus Reviews, pointer review",0140386181,9780140386189),Paperback,,272 pages,"
            Published
        December 1st 1997
         by Puffin

      ","['Young Adult', 'Realistic Fiction', 'Fiction', 'Contemporary']"
957379,"
      Lye Street
",Alan Campbell,"
  3.91
","

  256
  ratings
","

    26
    reviews
",,1596061359,9781596061354),Hardcover,,136 pages,"
            Published
        February 1st 2008
         by Subterranean Press

            
              (first published January 28th 2008)
            
","['Fantasy', 'Science Fiction', 'Steampunk', 'Fiction', 'Fantasy', 'Urban Fantasy', 'Science Fiction', 'Fantasy', 'Paranormal', 'Fantasy', 'Dark Fantasy', 'Paranormal', 'Angels', 'Science Fiction Fantasy']"
17372057-i-surrender,"
      I Surrender
",Monica  James,"
  3.97
","

  1,345
  ratings
","

    197
    reviews
","Singapore has stolen a piece of Ava Thompson.It took one life shattering moment for her to realize her ex-boyfriend is not the man she believed him to be. Returning home to Los Angeles was never going to be easy for Ava, as her heart has been shattered to smithereens and she’s convinced it’ll never heal. Or, so she thought.Enter Jasper White.Unbeknown to Ava, he will change her life forever.The attraction is instantaneous, which troubles Ava, who has sworn off men indefinitely. Yet, she is finding resisting Jasper—with his tousled bedroom hair and piercing cerulean eyes—harder than she ever imagined. That’s because Jasper knows what he wants … and he wants her.Can Ava surrender to her feelings for the one man who compels her to love again? What happens if love isn’t enough?",1618140272,9781618140272),Paperback,,492 pages,"
            Published
        July 30th 2013
         by theEDGEbooks

            
              (first published July 1st 2013)
            
","['New Adult', 'Romance', 'Romance', 'Contemporary Romance', 'Adult Fiction', 'Erotica', 'Music', 'Contemporary', 'Adult', 'Love', 'Drama', 'Romance', 'Erotic Romance']"
32856,"
      Pearl
",Mary Gordon,"
  3.18
","

  536
  ratings
","

    100
    reviews
","On Christmas night of 1998, Maria Meyers learns that her twenty-year-old daughter, Pearl, has chained herself outside the American embassy in Dublin, where she intends to starve herself to death. Although Maria was once a student radical and still proudly lives by her beliefs, gentle, book-loving Pearl has never been interested in politics–nor in the Catholicism her mother rejected years before. What, then, is driving her to martyr herself? Shaken by this mystery, Maria and her childhood friend (and Pearl’s surrogate father), Joseph Kasperman, both rush to Pearl’s side. As Mary Gordon tells the story of the bonds among them, she takes us deep into the labyrinths of maternal love, religious faith, and Ireland’s tragic history. Pearl is a grand and emotionally daring novel of ideas, told with the tension of a thriller.",1400078075,9781400078073),Paperback,,368 pages,"
            Published
        April 11th 2006
         by Anchor

            
              (first published 2005)
            
","['Fiction', 'Cultural', 'Ireland', 'Literary Fiction', 'Historical', 'Historical Fiction']"
16159648-fatal-descent,"
      Fatal Descent
",Beth Groundwater,"
  3.94
","

  82
  ratings
","

    14
    reviews
","Between a rock and a hard paddleMandy Tanner and her fiance Rob are leading an offseason rafting-climbing trip in Utah's remote Canyonlands. Experienced guides, Mandy and Rob know they have to keep their cool after one of their group, Alex Anderson, appears to have become bear bait. Walled off from the outside world with eleven shell-shocked clients and miles of Colorado River whitewater ahead, Mandy's nerves threaten to unravel when she learns that Alex's death was not the work of a homicidal grizzly. Whether it was a crime of passion or the random act of a psychopath, Mandy fears that if they don't root out the river rat among them, another camper will be running the rapids in a body bag.Praise: ""A remarkable book by an author who clearly knows and loves her territory. Don't miss it!""--William Kent Krueger, New York Times bestselling author of the Cork O'Connor series""Once again, Groundwater, mixing mystery with outdoor adventure, comes up with an excursion that will please most comers.""--Kirkus Reviews""A thrilling journey . . . filled with river lore, vivid descriptions . . . and loving depictions of the varied characters.""--Alfred Hitchcock Mystery Magazine",0738734829,9780738734828),Paperback,,277 pages,"
            Published
        June 8th 2013
         by MIDNIGHT INK

            
              (first published June 1st 2013)
            
","['Mystery', 'Thriller', 'Mystery Thriller', 'Fiction']"
112247,"
      The Art of Computer Programming, Volume 1: Fundamental Algorithms
",Donald Ervin Knuth,"
  4.36
","

  1,654
  ratings
","

    43
    reviews
","The first revision of this third volume is the most comprehensivesurvey of classical computer techniques for sorting and searching. It extends thetreatment of data structures in Volume 1 to consider both large and smalldatabases and internal and external memories. The book contains a selection ofcarefully checked computer methods, with a quantitative analysis of theirefficiency. Outstanding features of the second edition include a revised sectionon optimum sorting and new discussions of the theory of permutations and ofuniversal hashing.",0201896834,9780201896831),Hardcover,Third Edition,672 pages,"
            Published
        July 17th 1997
         by Addison-Wesley

            
              (first published January 1st 1973)
            
","['Computer Science', 'Programming', 'Science', 'Computer Science', 'Computer Science', 'Technical', 'Nonfiction', 'Science', 'Computer Science', 'Computers', 'Reference', 'Science', 'Technology', 'Computer Science', 'Algorithms', 'Computer Science', 'Software']"
9305694-flower-feud,"
      Flower Feud
",Catherine R. Daly,"
  4.14
","

  132
  ratings
","

    9
    reviews
","Four sisters. One family-owned flower shop. Endless opportunities for fun...or disaster!This fresh new series is full of girl--and flower--power.A rival florist has set up shop in town, and the Bloom family's store--Petal Pushers--is in trouble! The new flower shop is all sleek and modern, while Petal Pushers is more classic and homespun. Plus, it's prom season, so that means the race is on to get the best corsages, bouquets, and boutonnieres. It's an all-out flower war!When Del finds out that the son of the rival florist is the cute boy in her class, she's torn. Can she stay true to her family while still being friends with her maybe-crush?",0545214513,9780545214513),Paperback,,192 pages,"
            Published
        March 1st 2011
         by Scholastic Paperbacks

      ","['Realistic Fiction', 'Childrens', 'Middle Grade', 'Childrens']"
18135071-where-i-end-and-you-begin,"
      Where I End and You Begin
",Andra Brynn,"
  3.78
","

  818
  ratings
","

    146
    reviews
","In Japan, they say there’s a red thread of fate that binds people who are destined to meet, regardless of time, place, or circumstance. It may tangle, it may knot, it may stretch or fray, but it will never break. It is a future as indelible as the past.I hope that isn't true. I pity anyone destined to meet me.----For Bianca Ray, the past is always catching up, one way or another. Now in her third semester at college, it's doing it again. Too much drinking has led to plummeting grades and rising absences, putting her scholarships in peril. When she makes it clear that she needs help—all over the floor of her history class—she’s given one last chance to shape up: seek therapy and bring her grades up by the end of the semester, or she’s out.Enter Catholic seminarian Daniel McGuire. The last thing Bianca wants is an aspiring priest to counsel her on how to live her life, but the handsome graduate student is different from the holy rollers she fled from at home. Gentle and unobtrusive, he helps her pick up the pieces and find a new way to live: not running from the past, but facing it head on. But opening up her heart to release the pain means that something else can come in. As Bianca and Daniel grow closer, their relationship moves onto dangerous ground and the fragile courage Bianca has built up threatens to fail her. Can she exorcise the ghosts of her past, or will they catch hold and drag her down where not even Daniel can reach her?",,,Kindle Edition,,336 pages,"
            Published
        August 12th 2013
         by House of the Moon Publishing

            
              (first published July 12th 2013)
            
","['New Adult', 'Romance', 'Romance', 'Contemporary Romance', 'Contemporary']"
