n,title,author,rating,num_ratings,num_reviews,descrip,isbn,isbn13,binding,edition,pages,published_on,genres 
18329942-chaysing-dreams,"
      Chaysing Dreams
",Jalpa Williby,"
  4.27
","

  199
  ratings
","

    111
    reviews
","Life…secrecy, deceit, danger…No, no! Run, escape! “Run!” Her inner voice is shouting. She has to run faster! She’s about to get caught! No, no! She has to get away. Please, she must escape! “Run faster!”As long as Tess Sanoby can remember, she has always had the same nightmares, where the girl in her dreams is running for her life with an unknown force chasing her. Each time, right before the girl is caught, Tess awakens, shaken with fear and confusion. Who is the girl? What do these dreams mean?Getting through the growing pains of high school with her best friends Jack and Kylie, and then being accepted into her dream college, Tess is excited to start her life of independence. There, she meets the mysterious trainer and mentor, Chris, and she instantly feels a strong connection with him. Unfortunately, Chris wants nothing to do with her. Although Chris continues to give her the cold shoulder, his overprotectiveness and the occasional slips of sensitivity confuse Tess. Not understanding Chris or their relationship, she is on a constant emotional roller coaster with him. Could her best friends be the stable force that she desperately needs? Unfortunately for Tess, the more she tries to connect the missing pieces of her life, the more obscure her past and future appear to her. To make matters worse, she realizes she has fallen hard for a man who may be her worst enemy. As passion ignites between the two, she can’t help but surrender her heart and soul to him. Tess is unexpectedly exposed to a world of secrecy, deceit, and danger, causing her to be running for her life, chased by the unknown. Can Tess escape and save not only herself, but also her loved ones? Or, will she be caught, leaving her no choice but to face her worst nightmare?Chaysing Dreams is the ultimate love story, full of suspense, friendship, betrayal, tragedy, and sacrifice. In this epic tale, you will laugh and cry with Tess--a story full of twists and turns, keeping you guessing until the end.",1478703091,9781478703099),Paperback,,373 pages,"
            Published
        2013
         by Outskirts Press

      ","['Romance', 'Young Adult', 'Fantasy', 'Paranormal', 'Romance', 'Romantic Suspense']"
230514,"
      The Notebook, The Proof, The Third Lie: Three Novels
",Ágota Kristóf,"
  4.39
","

  7,732
  ratings
","

    803
    reviews
","These three internationally acclaimed novels have confirmed Agota Kristof's reputation as one of the most provocative exponents of new-wave European fiction. With all the stark simplicity of a fractured fairy tale, the trilogy tells the story of twin brothers, Claus and Lucas, locked in an agonizing bond that becomes a gripping allegory of the forces that have divided ""brothers"" in much of Europe since World War II. Kristof's postmodern saga begins with The Notebook, in which the brothers are children, lost in a country torn apart by conflict, who must learn every trick of evil and cruelty merely to survive. In The Proof, Lucas is challenging to prove his own identity and the existence of his missing brother, a defector to the ""other side."" The Third Lie, which closes the trilogy, is a biting parable of Eastern and Western Europe today and a deep exploration into the nature of identity, storytelling, and the truths and untruths that lie at the heart of them all. ""Stark and haunting."" - The San Francisco Chronicle; ""A vision of considerable depth and complexity, a powerful portrait of the nobility and perversity of the human heart."" - The Christian Science Monitor.",0802135064,9780802135063),Paperback,,480 pages,"
            Published
        June 23rd 1997
         by Grove Press

            
              (first published 1986)
            
","['Fiction', 'War', 'Cultural', 'Hungary', 'Literature', 'Contemporary', 'Historical', 'Historical Fiction']"
866618,"
      El principito
",Antoine de Saint-Exupéry,"
  4.30
","

  1,139,704
  ratings
","

    33,244
    reviews
",,0156013924,9780156013925),Paperback,,96 pages,"
            Published
        September 4th 2001
         by Mariner Books

            
              (first published April 6th 1943)
            
","['Classics', 'Fiction', 'Fantasy', 'Childrens']"
22546584-story-thieves,"
      Story Thieves
",James  Riley,"
  4.03
","

  4,360
  ratings
","

    656
    reviews
","Life is boring when you live in the real world, instead of starring in your own book series. Owen knows that better than anyone, what with the real world’s homework and chores.But everything changes the day Owen sees the impossible happen—his classmate Bethany climb out of a book in the library. It turns out Bethany’s half-fictional and has been searching every book she can find for her missing father, a fictional character.Bethany can’t let anyone else learn her secret, so Owen makes her a deal: All she has to do is take him into a book in Owen’s favorite Kiel Gnomenfoot series, and he’ll never say a word. Besides, visiting the book might help Bethany find her father……Or it might just destroy the Kiel Gnomenfoot series, reveal Bethany’s secret to the entire world, and force Owen to live out Kiel Gnomenfoot’s final (very final) adventure.",1481409190,9781481409193),Hardcover,,400 pages,"
            Published
        January 20th 2015
         by Aladdin

      ","['Fantasy', 'Childrens', 'Middle Grade', 'Adventure', 'Fiction', 'Childrens']"
5552,"
      QED: The Strange Theory of Light and Matter
",Richard P. Feynman,"
  4.24
","

  14,560
  ratings
","

    450
    reviews
","Famous the world over for the creative brilliance of his insights into the physical world, Nobel Prize-winning physicist Richard Feynman also possessed an extraordinary talent for explaining difficult concepts to the nonscientist. QED--the edited version of four lectures on quantum electrodynamics that Feynman gave to the general public at UCLA as part of the Alix G. Mautner Memorial Lecture series--is perhaps the best example of his ability to communicate both the substance and the spirit of science to the layperson.The focus, as the title suggests, is quantum electrodynamics (QED), the part of the quantum theory of fields that describes the interactions of the quanta of the electromagnetic field-light, X rays, gamma rays--with matter and those of charged particles with one another. By extending the formalism developed by Dirac in 1933, which related quantum and classical descriptions of the motion of particles, Feynman revolutionized the quantum mechanical understanding of the nature of particles and waves. And, by incorporating his own readily visualizable formulation of quantum mechanics, Feynman created a diagrammatic version of QED that made calculations much simpler and also provided visual insights into the mechanisms of quantum electrodynamic processes.In this book, using everyday language, spatial concepts, visualizations, and his renowned ""Feynman diagrams"" instead of advanced mathematics, Feynman successfully provides a definitive introduction to QED for a lay readership without any distortion of the basic science. Characterized by Feynman's famously original clarity and humor, this popular book on QED has not been equaled since its publication.",0691024170,9780691024172),Paperback,,158 pages,"
            Published
        October 21st 1988
         by Princeton University Press

            
              (first published 1985)
            
","['Science', 'Science', 'Physics', 'Nonfiction', 'Science', 'Popular Science']"
268917,"
      The Doll People
",Ann M. Martin,"
  4.03
","

  13,751
  ratings
","

    1,224
    reviews
","Annabelle Doll is 8 years old--and has been for over 100 years. Nothing much has changed in the dollhouse during that time, except for the fact that 45 years ago, Annabelle's Auntie Sarah disappeared from the dollhouse without a trace. After all this time, restless Annabelle is becoming more and more curious about her aunt's fate. And when she discovers Auntie Sarah's old diary, she becomes positively driven. Her cautious family tries to discourage her, but Annabelle won't be stopped, even though she risks Permanent Doll State, in which she could turn into a regular, nonliving doll. And when the ""Real Pink Plastic"" Funcraft family moves in next door, the Doll family's world is turned upside down--in more ways than one! Fans of The Borrowers and Stuart Little will love this exciting story of adventure and mystery. The relationship between the two doll families, one antique, one modern, is hilariously, wonderfully drawn. The Funcrafts are reckless and raucous, with fearlessness born of their unbreakable plastic parts. The Doll family is reserved and somewhat prim, even though they occasionally break into '60s tunes like ""Respect"" in their sing-alongs. Annabelle is a heroine with integrity and gumption. Ann Martin (The Babysitters Club series) and Laura Godwin create a witty, intriguing tale, illustrated with humor and a clever eye for detail by Brian Selznick. (Ages 7 to 11) --Emilie Coulter",0786812400,9780786812400),Paperback,,288 pages,"
            Published
        September 1st 2003
         by Hyperion Books for Children

            
              (first published January 1st 2000)
            
","['Fantasy', 'Childrens', 'Fiction', 'Childrens', 'Middle Grade']"
77103,"
      The Glass Palace
",Amitav Ghosh,"
  3.96
","

  20,833
  ratings
","

    1,518
    reviews
","Set in Burma during the British invasion of 1885, this masterly novel by Amitav Ghosh tells the story of Rajkumar, a poor boy lifted on the tides of political and social chaos, who goes on to create an empire in the Burmese teak forest. When soldiers force the royal family out of the Glass Palace and into exile, Rajkumar befriends Dolly, a young woman in the court of the Burmese Queen, whose love will shape his life. He cannot forget her, and years later, as a rich man, he goes in search of her. The struggles that have made Burma, India, and Malaya the places they are today are illuminated in this wonderful novel by the writer Chitra Divakaruni calls “a master storyteller.”",0375758771,9780375758775),Paperback,,512 pages,"
            Published
        February 12th 2002
         by Random House Trade Paperbacks

            
              (first published 2000)
            
","['Fiction', 'Historical', 'Historical Fiction', 'Cultural', 'India', 'Cultural', 'Asia', 'Historical']"
12126366-the-wiccan-diaries,"
      The Wiccan Diaries
",T.D. McMichael,"
  3.68
","

  115
  ratings
","

    6
    reviews
","On the eve of graduating from her posh New England academy, seventeen-year-old Halsey Rookmaaker receives a disturbing package in the mail, from Rome, Italy. She drops everything--her school, her friends, her future--and sets off, to find the only one who can help her get to the bottom of her past, and to the secrets of what happened to her parents.Kinsey and Maximilian Rookmaaker were two powerful magical beings . . . until somebody killed them. Now Halsey wants to know why.With her is Ballard, an attractive teenage boy with problems of his own. Together, they must decipher an ancient magic text, and prevent an evil necromancer from taking over the world.Life is never easy when you're an unfledged teenage witch. In Volume One of The Diaries, Halsey Rookmaaker must come face to face with her past, and with a dark stranger, who may be out for her blood.",,,Kindle Edition,,266 pages,"
            Published
        December 19th 2013
        

            
              (first published July 20th 2011)
            
","['Fantasy', 'Paranormal', 'Young Adult', 'Fantasy']"
5312123-the-warrior-s-path,"
      The Warrior's Path
",Catherine M. Wilson,"
  3.99
","

  6,025
  ratings
","

    549
    reviews
","When she was a child, the author of When Women Were Warriors happily identified with all the male heroes she read about in stories that began, ""Once upon a time, a young man went out to seek his fortune."" But she would have been delighted to discover even one story like that with a female protagonist. Since she never did find the story she was looking for all those years ago, she decided to write it.In Book I of the trilogy, Tamras arrives in Merin's house to begin her apprenticeship as a warrior, but her small stature causes many, including Tamras herself, to doubt that she will ever become a competent swordswoman. To make matters worse, the Lady Merin assigns her the position of companion, little more than a personal servant, to a woman who came to Merin's house, seemingly out of nowhere, the previous winter, and this stranger wants nothing to do with Tamras.",0981563619,9780981563619),Paperback,,264 pages,"
            Published
        October 1st 2008
         by Shield Maiden Press

      ","['Fantasy', 'LGBT', 'Fiction', 'Historical', 'Historical Fiction', 'GLBT', 'Lesbian']"
9918083-goliath,"
      Goliath
",Scott Westerfeld,"
  4.25
","

  28,341
  ratings
","

    2,481
    reviews
","Alek and Deryn are abroad the Leviathan when the ship is ordered to pick up an unusual passenger. This brilliant/maniacal inventor claims to have a weapon called Goliath that can end the war. But whose side is he really on?While on their top-secret mission, Alek finally discovers Deryn's deeply kept secret. Two, actually. Not only is Deryn a girl disguised as a guy...she has feelings for Alek.The crown, true love with a commoner, and the destruction of a great city all hang on Alek's next--and final--move.The thunderous conclusion to Scott Westerfeld's Leviathan series, which was called ""sure to become a classic"" (SLJ).",1416971777,9781416971771),Hardcover,Simon Pulse,543 pages,"
            Published
        September 20th 2011
         by Simon Schuster

            
              (first published January 24th 2011)
            
","['Science Fiction', 'Steampunk', 'Young Adult', 'Fantasy', 'Science Fiction', 'Historical', 'Historical Fiction']"
13658,"
      The Other Wind
",Ursula K. Le Guin,"
  4.11
","

  17,085
  ratings
","

    869
    reviews
","The greatest fantasies of the 20th century are J.R.R. Tolkien's Lord of the Rings and Ursula K. Le Guin's Earthsea Cycle. Regrettably, the Earthsea Cycle has not received the fame and sales of Tolkien's trilogy. Fortunately, new Earthsea books have appeared in the 21st century, and they are as powerful, beautiful, and imaginative as the first four novels. The fifth novel and sixth book of the Earthsea Cycle is The Other Wind. The sorcerer Alder has the power of mending, but it may have become the power of destruction: every night he dreams of the wall between the land of the living and the land of the dead, and the wall is being dismantled. If the wall is breached, the dead will invade Earthsea. Ged, once Archmage of Earthsea, sends Alder to King Lebannen. Now Alder and the king must join with a burned woman, a wizard of forbidden lore, and a being who is woman and dragon both, in an impossible quest to save Earthsea. Ursula K. Le Guin has received the National Book Award, five Nebula and five Hugo Awards, and the Newbery Award, among many other honors. The Other Wind lives up to expectations for one of the greatest fantasy cycles. --Cynthia Ward",044101125X,9780441011254),Paperback,,211 pages,"
            Published
        September 30th 2003
         by Ace Books

            
              (first published 2001)
            
","['Fantasy', 'Fiction', 'Young Adult', 'Fantasy', 'Dragons', 'Science Fiction']"
13107655-brawn,"
      Brawn
",Laurann Dohner,"
  4.21
","

  15,395
  ratings
","

    616
    reviews
",One look at Brawn and Becca is wondering how he’d look without his clothes. Brawn is instantly attracted to Becca but has sworn never to touch a human female. They just aren’t sturdy enough and he likes his sex a little rough. He is shocked to learn he’ll be living with her when she refuses to leave her home. He is there to represent New Species and to learn about humans so maybe this will be a good educational experience. He just has to keep his hands off her.His good intentions go astray when they are kidnapped and locked together inside a cage. Brawn finds himself reliving a nightmare when he is once again subjected to breeding experiments at the hands of New Species’ enemies. They will use Becca to get what they want from him. Brawn will do everything he can to protect her but they only have each other to depend on while trying to survive.,1419938266,9781419938269),ebook,,211 pages,"
            Published
        December 27th 2011
         by Ellora's Cave

            
              (first published January 1st 2011)
            
","['Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Romance', 'Adult Fiction', 'Erotica']"
202146,"
      Flyboys: A True Story of Courage
",James D. Bradley,"
  4.17
","

  17,183
  ratings
","

    1,111
    reviews
","The classic New York Times bestselling story of heroism and sacrifice--by the author of Flags of Our Fathers, The Imperial Cruise, and The China Mirage.This acclaimed bestseller brilliantly illuminates a hidden piece of World War II history as it tells the harrowing true story of nine American airmen shot down in the Pacific. One of them, George H. W. Bush, was miraculously rescued. What happened to the other eight remained a secret for almost 60 years. After the war, the American and Japanese governments conspired to cover up the shocking truth, and not even the families of the airmen were informed of what happened to their sons. Their fate remained a mystery--until now. FLYBOYS is a tale of courage and daring, of war and death, of men and hope. It will make you proud and it will break your heart.",0316159433,9780316159432),Paperback,,464 pages,"
            Published
        September 14th 2004
         by Back Bay Books

            
              (first published September 30th 2003)
            
","['History', 'Nonfiction', 'War', 'World War II', 'War', 'Military Fiction', 'War']"
2168850,"
      ديوان الإمام الشافعي
",محمد بن إدريس الشافعي,"
  4.47
","

  3,799
  ratings
","

    434
    reviews
",يضم هذا الكتاب بين دفتيه كل ما وصل إلينا من شعر (الإمام الشافعي) هذا الشعر الذي يتسم بالسمة الأخلاقية؛ ولا غرابة في ذلك فهو العالم الفقيه الحافظ المحدث؛ الذي شغلته العلوم القرآنية والدينية عن سواها إلا ما جاء صاباً في الناحية الخلقية أو جانب الدعاء والابتهال أو مورداً حكمة أو مثلاً.وهكذا فإن شعر الشافعي ذو طعم ورائحة يختلفان عن شعر الشعراء الآخرين التقليديين... إنه شعر رجل الدين الذي يقول الشعر ناصحاً موجهاً مؤدباً، ولذا فقد قال الشعر مفتخراً بمقدرته على القريض غير أن الشعر في نظره يزرى بالعلم. ومع ذلك فقد جاء شعر الشافعي في أغراض متعددة تنبع من أفكاره، الداعية إلى الله جلّ جلاه، ورسوله صلى الله عليه وسلم، وقد وسمت قصائده بسمة السهولة والبساطة في التعبير والأسلوب.,9953271151,9953271151,Paperback,,218 pages,"
            Published
        2003
         by دار الكتاب العربي 

      ","['Poetry', 'Religion', 'Literature']"
6282753-the-museum-of-innocence,"
      The Museum of Innocence
",Orhan Pamuk,"
  3.73
","

  21,526
  ratings
","

    2,274
    reviews
","“It was the happiest moment of my life, though I didn’t know it.” So begins the new novel, his first since winning the Nobel Prize, from the universally acclaimed author of Snow and My Name Is Red. It is 1975, a perfect spring in Istanbul. Kemal, scion of one of the city’s wealthiest families, is about to become engaged to Sibel, daughter of another prominent family, when he encounters Füsun, a beautiful shopgirl and a distant relation. Once the long-lost cousins violate the code of virginity, a rift begins to open between Kemal and the world of the Westernized Istanbul bourgeosie—a world, as he lovingly describes it, with opulent parties and clubs, society gossip, restaurant rituals, picnics, and mansions on the Bosphorus, infused with the melancholy of decay—until finally he breaks off his engagement to Sibel. But his resolve comes too late. For eight years Kemal will find excuses to visit another Istanbul, that of the impoverished backstreets where Füsun, her heart now hardened, lives with her parents, and where Kemal discovers the consolations of middle-class life at a dinner table in front of the television. His obsessive love will also take him to the demimonde of Istanbul film circles (where he promises to make Füsun a star), a scene of seedy bars, run-down cheap hotels, and small men with big dreams doomed to bitter failure. In his feckless pursuit, Kemal becomes a compulsive collector of objects that chronicle his lovelorn progress and his afflicted heart’s reactions: anger and impatience, remorse and humiliation, deluded hopes of recovery, and daydreams that transform Istanbul into a cityscape of signs and specters of his beloved, from whom now he can extract only meaningful glances and stolen kisses in cars, movie houses, and shadowy corners of parks. A last change to realize his dream will come to an awful end before Kemal discovers that all he finally can possess, certainly and eternally, is the museum he has created of his collection, this map of a society’s manners and mores, and of one man’s broken heart.A stirring exploration of the nature of romantic attachment and of the mysterious allure of collecting, The Museum of Innocence also plumbs the depths of an Istanbul half Western and half traditional—its emergent modernity, its vast cultural history. This is Orhan Pamuk’s greatest achievement.",0307266761,9780307266767),Hardcover,,536 pages,"
            Published
        October 20th 2009
         by Knopf

            
              (first published August 29th 2008)
            
","['Fiction', 'Asian Literature', 'Turkish Literature', 'Cultural', 'Turkish', 'Novels', 'Romance']"
3419808-the-secret-scripture,"
      The Secret Scripture
",Sebastian Barry,"
  3.79
","

  16,082
  ratings
","

    2,535
    reviews
","Nearing her one-hundredth birthday, Roseanne McNulty faces an uncertain future, as the Roscommon Regional Mental hospital where she's spent the best part of her adult life prepares for closure. Over the weeks leading up to this upheaval, she talks often with her psychiatrist Dr Grene, and their relationship intensifies and complicates.Told through their respective journals, the story that emerges is at once shocking and deeply beautiful. Refracted through the haze of memory and retelling, Roseanne's story becomes an alternative, secret history of Ireland's changing character and the story of a life blighted by terrible mistreatment and ignorance, and yet marked still by love and passion and hope.",0571215289,9780571215287),Hardcover,,300 pages,"
            Published
        May 1st 2008
         by Faber and Faber

            
              (first published April 2nd 2008)
            
","['Fiction', 'Historical', 'Historical Fiction', 'Cultural', 'Ireland', 'European Literature', 'Irish Literature', 'Historical']"
39664,"
      Rita Hayworth and Shawshank Redemption: A Story from Different Seasons
",Stephen King,"
  4.52
","

  18,503
  ratings
","

    1,150
    reviews
",,0896214400,9780896214408),Hardcover,Large print,181 pages,"
            Published
        1982
         by Thorndike Press

      ","['Fiction', 'Short Stories', 'Horror', 'Audiobook']"
20706317-the-first-fifteen-lives-of-harry-august,"
      The First Fifteen Lives of Harry August
",Claire North,"
  4.04
","

  55,652
  ratings
","

    7,341
    reviews
","Some stories cannot be told in just one lifetime. Harry August is on his deathbed. Again. No matter what he does or the decisions he makes, when death comes, Harry always returns to where he began, a child with all the knowledge of a life he has already lived a dozen times before. Nothing ever changes. Until now. As Harry nears the end of his eleventh life, a little girl appears at his bedside. ""I nearly missed you, Doctor August,"" she says. ""I need to send a message."" This is the story of what Harry does next, and what he did before, and how he tries to save a past he cannot change and a future he cannot allow.",0316399620,9780316399623),Paperback,,405 pages,"
            Published
        October 21st 2014
         by Redhook

            
              (first published April 8th 2014)
            
","['Science Fiction', 'Fiction', 'Fantasy', 'Science Fiction', 'Time Travel']"
24453082-big-magic,"
      Big Magic: Creative Living Beyond Fear
",Elizabeth Gilbert,"
  3.91
","

  119,660
  ratings
","

    9,908
    reviews
"," The instant #1 NEW YORK TIMES Bestseller""A must read for anyone hoping to live a creative life... I dare you not to be inspired to be brave, to be free, and to be curious.” —PopSugarFrom the worldwide bestselling author of Eat Pray Love and City of Girls: the path to the vibrant, fulfilling life you’ve dreamed of  Readers of all ages and walks of life have drawn inspiration and empowerment from Elizabeth Gilbert’s books for years. Now this beloved author digs deep into her own generative process to share her wisdom and unique perspective about creativity. With profound empathy and radiant generosity, she offers potent insights into the mysterious nature of inspiration. She asks us to embrace our curiosity and let go of needless suffering. She shows us how to tackle what we most love, and how to face down what we most fear. She discusses the attitudes, approaches, and habits we need in order to live our most creative lives. Balancing between soulful spirituality and cheerful pragmatism, Gilbert encourages us to uncover the “strange jewels” that are hidden within each of us. Whether we are looking to write a book, make art, find new ways to address challenges in our work, embark on a dream long deferred, or simply infuse our everyday lives with more mindfulness and passion, Big Magic cracks open a world of wonder and joy.",1594634718,9781594634710),Hardcover,,288 pages,"
            Published
        September 22nd 2015
         by Riverhead Books

      ","['Nonfiction', 'Self Help', 'Language', 'Writing', 'Audiobook']"
27190613-and-i-darken,"
      And I Darken
",Kiersten White,"
  3.87
","

  34,341
  ratings
","

    6,939
    reviews
","No one expects a princess to be brutal. And Lada Dragwlya likes it that way. Ever since she and her gentle younger brother, Radu, were wrenched from their homeland of Wallachia and abandoned by their father to be raised in the Ottoman courts, Lada has known that being ruthless is the key to survival. She and Radu are doomed to act as pawns in a vicious game, an unseen sword hovering over their every move. For the lineage that makes them special also makes them targets.Lada despises the Ottomans and bides her time, planning her vengeance for the day when she can return to Wallachia and claim her birthright. Radu longs only for a place where he feels safe. And when they meet Mehmed, the defiant and lonely son of the sultan, Radu feels that he’s made a true friend—and Lada wonders if she’s finally found someone worthy of her passion.But Mehmed is heir to the very empire that Lada has sworn to fight against—and that Radu now considers home. Together, Lada, Radu, and Mehmed form a toxic triangle that strains the bonds of love and loyalty to the breaking point.",0553522310,9780553522310),Hardcover,,475 pages,"
            Published
        June 28th 2016
         by Delacorte Press

      ","['Historical', 'Historical Fiction', 'Fantasy', 'Young Adult', 'Historical']"
31817749-the-stone-sky,"
      The Stone Sky
",N.K. Jemisin,"
  4.36
","

  46,241
  ratings
","

    4,874
    reviews
","This is the way the world ends... for the last time. The Moon will soon return. Whether this heralds the destruction of humankind or something worse will depend on two women.Essun has inherited the power of Alabaster Tenring. With it, she hopes to find her daughter Nassun and forge a world in which every orogene child can grow up safe.For Nassun, her mother's mastery of the Obelisk Gate comes too late. She has seen the evil of the world, and accepted what her mother will not admit: that sometimes what is corrupt cannot be cleansed, only destroyed.The remarkable conclusion to the post-apocalyptic and highly acclaimed trilogy that began with the multi-award-nominated The Fifth Season.",0356508684,9780356508689),Paperback,,416 pages,"
            Published
        August 15th 2017
         by Orbit

      ","['Fantasy', 'Fiction', 'Science Fiction', 'Science Fiction', 'Dystopia']"
432417,"
      I'll Steal You Away
",Niccolò Ammaniti,"
  3.81
","

  6,652
  ratings
","

    414
    reviews
","Italian literary superstar Niccolò Ammaniti’s debut novel, I’m Not Scared, prompted gushing praise, hit international best-seller lists, and was made into a smash indie film. With his highly anticipated follow-up, Ammaniti takes his unparalleled empathy for children, his scythe-sharp observations, and his knack for building tension to a whole new level. In a tiny Italian village, a young boy named Pietro is growing up tormented by bullies and ignored by his parents. When an aging playboy, Graziano Biglia, returns to town, a change is in the air: Pietro decides to take on the bullies, his lonely teacher Flora finds romance with the town’s prodigal son, and the inept janitor at the school proclaims his love for his favorite prostitute. But the village isn’t ready for such change, and when Graziano seduces and forgets Flora, both she and Pietro’s tentative hopes seem crushed forever. With great tenderness, Ammaniti shines light on the heart-wrenching failures and quiet redemptions of ordinary people trying to live extraordinary lives. I’ll Steal You Away is a fresh and classic story of a boy learning to be a man that delivers on the promise of Ammaniti’s acclaimed debut.",1841959456,9781841959450),Paperback,,416 pages,"
            Published
        May 10th 2007
         by Canongate U.S.

            
              (first published 1999)
            
","['Fiction', 'European Literature', 'Italian Literature', 'Cultural', 'Italy']"
264069,"
      The Witches of Eileanan
",Kate Forsyth,"
  4.01
","

  5,604
  ratings
","

    237
    reviews
","In the Celtic land of Eileanan, witches and magic have been outlawed, and those caught for practicing witchcraft are put to death! It is a land ruled by an evil Queen, where sea-dwelling Fairgean stir, and children vanish in the night. But in a valley deep in the mountains, young Isabeau grows to womanhood under the guidance of an elderly witch, and must set out on a quest, carrying the last hopes of the persecuted witches.",0451456890,9780451456892),Mass Market Paperback,,411 pages,"
            Published
        July 1st 1998
         by Roc

            
              (first published January 1st 1997)
            
","['Fantasy', 'Paranormal', 'Witches', 'Fantasy', 'Dragons', 'Fantasy', 'Magic', 'Fiction']"
7832325-afterlight,"
      Afterlight
",Elle Jasper,"
  3.72
","

  4,040
  ratings
","

    482
    reviews
","Savannah's most unconventional tattoo artist, Riley Poe, lives on the edge. Now she's put over the edge when her younger brother is taken by a sinister cult led by vampires. Her only ally is the hot-tempered vampire Eli Dupre, attracted to Riley's beauty and rare blood type. To save her brother from certain un-death, Riley faces dangers she's never dreamed of, ruthless bloodthirsty enemies, and an evil of endless hunger that wants to devour it all...",0451231678,9780451231673),Paperback,,324 pages,"
            Published
        November 2nd 2010
         by Signet

            
              (first published September 29th 2010)
            
","['Fantasy', 'Urban Fantasy', 'Paranormal', 'Vampires', 'Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Romance', 'Fantasy']"
6319131-the-peace-of-the-spirit-within,"
      The Peace of the Spirit Within: A Guide to Transform Your Life
",Belzebuub,"
  4.63
","

  88
  ratings
","

    11
    reviews
","The Peace of the Spirit Within by Belzebuub takes you on a remarkable journey of self-discovery to reach the essence of peace – something that is wished for by so many and yet is so difficult to find.The ancient mystics of the world wrote in sacred texts and inscribed on the walls of temples “know thyself”. Jesus said, know thyself and you shall know the depth of the all.Belzebuub brings the ancient esoteric techniques of self-knowledge into a modern guide for spiritual seekers who long to truly discover who they are, find peace, and their innate spiritual nature within.Using step-by-step exercises given by Belzebuub, learn about the origins of thoughts and emotions, how to understand the workings of the mind and subconscious, overcome negative emotions and behaviors such as anger and addictions, how to be aware in the present moment, use dreams to improve spiritually, and activate the immortal spiritual part we each have inside.Belzebuub presents the most practical and precise guide there is to spiritual psychology as a starter to the real inner change that leads to personal transformation and awakening, sought for and reached by mystics throughout time.",0974056049,9780974056043),Paperback,,226 pages,"
            Published
        January 1st 2006
         by Absolute Publishing Group

      ",['Self Help']
11882171-touch,"
      Touch
",Jus Accardo,"
  3.81
","

  14,336
  ratings
","

    1,040
    reviews
","When a strange boy tumbles down a river embankment and lands at her feet, seventeen-year-old adrenaline junkie Deznee Cross snatches the opportunity to piss off her father by bringing the mysterious hottie with ice blue eyes home.Except there’s something off with Kale. He wears her shoes in the shower, is overly fascinated with things like DVDs and vases, and acts like she’ll turn to dust if he touches her. It’s not until Dez’s father shows up, wielding a gun and knowing more about Kale than he should, that Dez realizes there’s more to this boy—and her father’s “law firm”—than she realized.Kale has been a prisoner of Denazen Corporation—an organization devoted to collecting “special” kids known as Sixes and using them as weapons—his entire life. And, oh yeah, his touch? It kills. The two team up with a group of rogue Sixes hellbent on taking down Denazen before they’re caught and her father discovers the biggest secret of all. A secret Dez has spent her life keeping safe.A secret Kale will kill to protect.",1937044459,9781937044459),Paperback,,284 pages,"
            Published
        November 1st 2011
         by Entangled Publishing

            
              (first published October 1st 2011)
            
","['Young Adult', 'Fantasy', 'Paranormal', 'Fantasy', 'Romance', 'Romance', 'Paranormal Romance']"
68400,"
      Bitten & Smitten
",Michelle Rowen,"
  3.68
","

  7,643
  ratings
","

    413
    reviews
","Dear Mom,I might be a wee bit late for Cousin Missy’s wedding. It’s been a tough week. Turns out, my blind date from hell was literally from hell. Guy bit me. Next thing I know, I’m being chased all over the city by vampire hunters. And did I mention that I got fired, too?Bright side-I met a man. Thierry de Bennicoeur. How great is that name? Anyway, he’s sexy, six-hundred years old, and a tad suicidal, but no one’s perfect, right? And we have a deal-he’s gonna show me the ropes of the vampire world, and I’m supposed to help him end his existence. Or maybe I’ll just try to convince him life is worth living – no small challenge with the mostly immortal, let me tell you. I’ll admit it’s a complicated relationship. But with any luck, I just might have a date for that wedding after all…Hugs and Kisses,Sarah",0446617008,9780446617000),Paperback,,400 pages,"
            Published
        January 1st 2006
         by Forever

      ","['Paranormal', 'Vampires', 'Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Romance', 'Fantasy', 'Fantasy', 'Urban Fantasy']"
